case_id,cdr_id,anomaly_pattern
CASE077,CDR15848,burst_calling
CASE077,CDR15849,burst_calling
CASE077,CDR15850,burst_calling
CASE077,CDR15851,odd_hour_contact|burst_calling
CASE077,CDR15852,burst_calling
CASE077,CDR15853,burst_calling
CASE077,CDR15854,burst_calling
CASE077,CDR15855,odd_hour_contact|burst_calling
CASE077,CDR15856,burst_calling
CASE077,CDR15857,burst_calling
CASE077,CDR15858,burst_calling
CASE077,CDR15859,burst_calling
CASE077,CDR15860,burst_calling
CASE077,CDR15861,burst_calling
CASE077,CDR15862,odd_hour_contact|burst_calling
CASE077,CDR15863,burst_calling
CASE077,CDR15864,burst_calling
CASE077,CDR15865,burst_calling
CASE077,CDR15866,odd_hour_contact|burst_calling
CASE077,CDR15867,burst_calling
CASE077,CDR15868,burst_calling
CASE077,CDR15869,burst_calling
CASE077,CDR15870,burst_calling
CASE077,CDR15871,burst_calling
CASE077,CDR15872,single_use_contact
CASE077,CDR15873,odd_hour_contact|single_use_contact
CASE077,CDR15874,single_use_contact
CASE077,CDR15875,single_use_contact
CASE077,CDR15876,odd_hour_contact|single_use_contact
CASE077,CDR15877,odd_hour_contact|single_use_contact
CASE077,CDR15878,single_use_contact
CASE077,CDR15879,single_use_contact
CASE077,CDR15880,single_use_contact
CASE077,CDR15881,single_use_contact
CASE077,CDR15882,single_use_contact
CASE077,CDR15883,single_use_contact
CASE077,CDR15884,odd_hour_contact|single_use_contact
CASE077,CDR15885,odd_hour_contact|single_use_contact
CASE077,CDR15886,single_use_contact
CASE077,CDR15887,single_use_contact
CASE077,CDR15888,single_use_contact
CASE077,CDR15889,odd_hour_contact|single_use_contact
CASE077,CDR15890,single_use_contact
CASE077,CDR15891,single_use_contact
CASE077,CDR15892,single_use_contact
CASE077,CDR15893,single_use_contact
CASE077,CDR15894,single_use_contact
CASE077,CDR15895,single_use_contact
CASE077,CDR15896,single_use_contact
CASE077,CDR15897,odd_hour_contact|single_use_contact
CASE077,CDR15898,single_use_contact
CASE077,CDR15899,single_use_contact
CASE077,CDR15900,single_use_contact
CASE077,CDR15901,single_use_contact
CASE077,CDR15902,single_use_contact
CASE077,CDR15903,single_use_contact
CASE077,CDR15904,single_use_contact
CASE077,CDR15905,odd_hour_contact|single_use_contact
CASE077,CDR15906,single_use_contact
CASE077,CDR15907,single_use_contact
CASE077,CDR15908,single_use_contact
CASE077,CDR15909,odd_hour_contact|single_use_contact
CASE077,CDR15910,single_use_contact
CASE077,CDR15911,single_use_contact
CASE077,CDR15912,single_use_contact
CASE077,CDR15913,odd_hour_contact|single_use_contact
CASE077,CDR15914,single_use_contact
CASE077,CDR15915,single_use_contact
CASE077,CDR15916,single_use_contact
CASE077,CDR15917,single_use_contact
CASE077,CDR15918,single_use_contact
CASE077,CDR15919,odd_hour_contact|single_use_contact
CASE077,CDR15920,single_use_contact
CASE077,CDR15921,single_use_contact
CASE077,CDR15922,single_use_contact
CASE077,CDR15923,single_use_contact
CASE077,CDR15924,single_use_contact
CASE077,CDR15925,odd_hour_contact|single_use_contact
CASE077,CDR15926,single_use_contact
CASE077,CDR15927,odd_hour_contact|single_use_contact
CASE077,CDR15928,single_use_contact
CASE077,CDR15929,odd_hour_contact|single_use_contact
CASE077,CDR15930,odd_hour_contact|single_use_contact
CASE077,CDR15931,single_use_contact
CASE077,CDR15932,single_use_contact
CASE077,CDR15933,single_use_contact
CASE077,CDR15934,single_use_contact
CASE077,CDR15935,odd_hour_contact|single_use_contact
CASE077,CDR15936,single_use_contact
CASE077,CDR15937,single_use_contact
CASE077,CDR15938,single_use_contact
CASE077,CDR15939,odd_hour_contact|single_use_contact
CASE077,CDR15940,single_use_contact
CASE077,CDR15941,odd_hour_contact|single_use_contact
CASE077,CDR15942,odd_hour_contact|single_use_contact
CASE077,CDR15943,odd_hour_contact|single_use_contact
CASE077,CDR15944,single_use_contact
CASE077,CDR15945,single_use_contact
CASE077,CDR15946,odd_hour_contact|single_use_contact
CASE077,CDR15947,single_use_contact
CASE077,CDR15948,single_use_contact
CASE077,CDR15949,single_use_contact
CASE077,CDR15950,single_use_contact
CASE077,CDR15951,single_use_contact
CASE077,CDR15952,single_use_contact
CASE077,CDR15953,odd_hour_contact|single_use_contact
CASE077,CDR15954,single_use_contact
CASE077,CDR15955,odd_hour_contact|single_use_contact
CASE077,CDR15956,single_use_contact
CASE077,CDR15957,odd_hour_contact|single_use_contact
CASE077,CDR15958,single_use_contact
CASE077,CDR15959,single_use_contact
CASE077,CDR15960,odd_hour_contact|single_use_contact
CASE077,CDR15961,single_use_contact
CASE078,CDR15967,odd_hour_contact
CASE078,CDR15968,odd_hour_contact|burst_calling
CASE078,CDR15969,burst_calling
CASE078,CDR15970,odd_hour_contact|burst_calling
CASE078,CDR15971,burst_calling
CASE078,CDR15972,odd_hour_contact|burst_calling
CASE078,CDR15973,burst_calling
CASE078,CDR15975,odd_hour_contact
CASE078,CDR15978,odd_hour_contact
CASE078,CDR15984,odd_hour_contact
CASE078,CDR15985,odd_hour_contact
CASE078,CDR15987,odd_hour_contact|burst_calling
CASE078,CDR15988,burst_calling
CASE078,CDR15989,burst_calling
CASE078,CDR15990,burst_calling
CASE078,CDR15991,burst_calling
CASE078,CDR15994,odd_hour_contact
CASE078,CDR15996,odd_hour_contact
CASE078,CDR15999,burst_calling
CASE078,CDR16000,burst_calling
CASE078,CDR16001,burst_calling
CASE078,CDR16002,burst_calling
CASE078,CDR16003,burst_calling
CASE078,CDR16005,odd_hour_contact
CASE078,CDR16008,burst_calling
CASE078,CDR16009,burst_calling
CASE078,CDR16010,burst_calling
CASE078,CDR16011,odd_hour_contact|burst_calling
CASE078,CDR16012,odd_hour_contact|burst_calling
CASE078,CDR16013,odd_hour_contact
CASE078,CDR16014,odd_hour_contact
CASE078,CDR16015,odd_hour_contact
CASE078,CDR16016,burst_calling
CASE078,CDR16017,burst_calling
CASE078,CDR16018,burst_calling
CASE078,CDR16019,burst_calling
CASE078,CDR16020,burst_calling
CASE078,CDR16023,burst_calling
CASE078,CDR16024,burst_calling
CASE078,CDR16025,burst_calling
CASE078,CDR16026,burst_calling
CASE078,CDR16027,burst_calling
CASE078,CDR16028,burst_calling
CASE078,CDR16029,burst_calling
CASE078,CDR16030,burst_calling
CASE078,CDR16031,burst_calling
CASE078,CDR16032,burst_calling
CASE078,CDR16033,burst_calling
CASE078,CDR16034,burst_calling
CASE078,CDR16035,burst_calling
CASE078,CDR16036,odd_hour_contact|burst_calling
CASE078,CDR16037,burst_calling
CASE078,CDR16038,burst_calling
CASE078,CDR16039,burst_calling
CASE078,CDR16043,odd_hour_contact|burst_calling
CASE078,CDR16044,burst_calling
CASE078,CDR16045,burst_calling
CASE078,CDR16046,burst_calling
CASE078,CDR16047,burst_calling
CASE078,CDR16048,burst_calling
CASE078,CDR16051,burst_calling
CASE078,CDR16052,burst_calling
CASE078,CDR16053,burst_calling
CASE078,CDR16054,odd_hour_contact|burst_calling
CASE078,CDR16055,burst_calling
CASE078,CDR16056,burst_calling
CASE078,CDR16057,odd_hour_contact|burst_calling
CASE078,CDR16058,burst_calling
CASE078,CDR16059,burst_calling
CASE078,CDR16060,burst_calling
CASE078,CDR16061,odd_hour_contact|burst_calling
CASE078,CDR16068,burst_calling
CASE078,CDR16069,burst_calling
CASE078,CDR16070,odd_hour_contact|burst_calling
CASE078,CDR16071,burst_calling
CASE078,CDR16072,burst_calling
CASE078,CDR16073,burst_calling
CASE078,CDR16074,burst_calling
CASE078,CDR16075,burst_calling
CASE078,CDR16076,burst_calling
CASE078,CDR16077,odd_hour_contact|burst_calling
CASE078,CDR16078,burst_calling
CASE078,CDR16079,odd_hour_contact|burst_calling
CASE078,CDR16080,burst_calling
CASE078,CDR16081,burst_calling
CASE078,CDR16082,burst_calling
CASE078,CDR16083,burst_calling
CASE078,CDR16084,odd_hour_contact|burst_calling
CASE078,CDR16087,burst_calling
CASE078,CDR16088,odd_hour_contact|burst_calling
CASE078,CDR16089,burst_calling
CASE078,CDR16090,burst_calling
CASE078,CDR16091,burst_calling
CASE078,CDR16101,odd_hour_contact
CASE078,CDR16102,burst_calling
CASE078,CDR16103,burst_calling
CASE078,CDR16104,burst_calling
CASE078,CDR16105,burst_calling
CASE078,CDR16106,burst_calling
CASE078,CDR16109,burst_calling
CASE078,CDR16110,odd_hour_contact|burst_calling
CASE078,CDR16111,burst_calling
CASE078,CDR16112,burst_calling
CASE078,CDR16113,burst_calling
CASE078,CDR16116,odd_hour_contact
CASE078,CDR16117,burst_calling
CASE078,CDR16118,burst_calling
CASE078,CDR16119,burst_calling
CASE078,CDR16120,burst_calling
CASE078,CDR16121,burst_calling
CASE078,CDR16122,burst_calling
CASE078,CDR16123,burst_calling
CASE078,CDR16124,burst_calling
CASE078,CDR16125,burst_calling
CASE078,CDR16126,burst_calling
CASE078,CDR16127,burst_calling
CASE078,CDR16128,odd_hour_contact
CASE078,CDR16134,odd_hour_contact
CASE078,CDR16137,burst_calling
CASE078,CDR16138,burst_calling
CASE078,CDR16139,odd_hour_contact|burst_calling
CASE078,CDR16140,burst_calling
CASE078,CDR16141,burst_calling
CASE078,CDR16142,burst_calling
CASE078,CDR16143,burst_calling
CASE078,CDR16144,burst_calling
CASE078,CDR16145,burst_calling
CASE078,CDR16146,burst_calling
CASE078,CDR16147,burst_calling
CASE078,CDR16149,odd_hour_contact
CASE078,CDR16150,odd_hour_contact
CASE078,CDR16151,odd_hour_contact
CASE078,CDR16152,odd_hour_contact|burst_calling
CASE078,CDR16153,burst_calling
CASE078,CDR16154,odd_hour_contact|burst_calling
CASE078,CDR16155,odd_hour_contact|burst_calling
CASE078,CDR16156,burst_calling
CASE078,CDR16157,burst_calling
CASE078,CDR16158,burst_calling
CASE078,CDR16159,odd_hour_contact|burst_calling
CASE078,CDR16160,burst_calling
CASE078,CDR16161,burst_calling
CASE078,CDR16162,burst_calling
CASE078,CDR16163,burst_calling
CASE078,CDR16164,burst_calling
CASE078,CDR16165,odd_hour_contact|burst_calling
CASE078,CDR16166,burst_calling
CASE078,CDR16167,odd_hour_contact|burst_calling
CASE078,CDR16168,burst_calling
CASE078,CDR16169,odd_hour_contact|burst_calling
CASE078,CDR16170,burst_calling
CASE078,CDR16171,burst_calling
CASE078,CDR16172,burst_calling
CASE078,CDR16173,burst_calling
CASE078,CDR16174,burst_calling
CASE078,CDR16175,burst_calling
CASE078,CDR16176,burst_calling
CASE078,CDR16177,burst_calling
CASE078,CDR16178,burst_calling
CASE078,CDR16179,burst_calling
CASE078,CDR16180,burst_calling
CASE078,CDR16181,burst_calling
CASE078,CDR16182,single_use_contact
CASE078,CDR16183,single_use_contact
CASE078,CDR16184,odd_hour_contact|single_use_contact
CASE078,CDR16185,single_use_contact
CASE078,CDR16186,single_use_contact
CASE078,CDR16187,single_use_contact
CASE078,CDR16188,single_use_contact
CASE078,CDR16189,single_use_contact
CASE078,CDR16190,single_use_contact
CASE078,CDR16191,single_use_contact
CASE078,CDR16192,single_use_contact
CASE078,CDR16193,single_use_contact
CASE078,CDR16194,single_use_contact
CASE078,CDR16195,single_use_contact
CASE078,CDR16196,single_use_contact
CASE078,CDR16197,single_use_contact
CASE078,CDR16198,single_use_contact
CASE078,CDR16199,odd_hour_contact|single_use_contact
CASE078,CDR16200,odd_hour_contact|single_use_contact
CASE078,CDR16201,single_use_contact
CASE078,CDR16202,single_use_contact
CASE078,CDR16203,odd_hour_contact|single_use_contact
CASE078,CDR16204,single_use_contact
CASE078,CDR16205,odd_hour_contact|single_use_contact
CASE078,CDR16206,single_use_contact
CASE078,CDR16207,odd_hour_contact|single_use_contact
CASE078,CDR16208,single_use_contact
CASE078,CDR16209,single_use_contact
CASE078,CDR16210,single_use_contact
CASE078,CDR16211,single_use_contact
CASE078,CDR16212,single_use_contact
CASE078,CDR16213,single_use_contact
CASE078,CDR16214,odd_hour_contact|single_use_contact
CASE078,CDR16215,single_use_contact
CASE078,CDR16216,single_use_contact
CASE078,CDR16217,single_use_contact
CASE078,CDR16218,single_use_contact
CASE078,CDR16219,odd_hour_contact|single_use_contact
CASE078,CDR16220,single_use_contact
CASE078,CDR16221,odd_hour_contact|single_use_contact
CASE078,CDR16222,single_use_contact
CASE078,CDR16223,odd_hour_contact|single_use_contact
CASE078,CDR16224,odd_hour_contact|single_use_contact
CASE078,CDR16225,single_use_contact
CASE078,CDR16226,single_use_contact
CASE078,CDR16227,single_use_contact
CASE078,CDR16228,single_use_contact
CASE078,CDR16229,single_use_contact
CASE078,CDR16230,single_use_contact
CASE078,CDR16231,single_use_contact
CASE078,CDR16232,single_use_contact
CASE078,CDR16233,odd_hour_contact|single_use_contact
CASE078,CDR16234,single_use_contact
CASE078,CDR16235,single_use_contact
CASE078,CDR16236,single_use_contact
CASE078,CDR16237,single_use_contact
CASE078,CDR16238,single_use_contact
CASE078,CDR16239,odd_hour_contact|single_use_contact
CASE078,CDR16240,single_use_contact
CASE078,CDR16241,single_use_contact
CASE078,CDR16242,single_use_contact
CASE078,CDR16243,single_use_contact
CASE078,CDR16244,single_use_contact
CASE078,CDR16245,single_use_contact
CASE078,CDR16246,single_use_contact
CASE078,CDR16247,single_use_contact
CASE078,CDR16248,single_use_contact
CASE078,CDR16249,single_use_contact
CASE078,CDR16250,single_use_contact
CASE078,CDR16251,odd_hour_contact|single_use_contact
CASE078,CDR16252,single_use_contact
CASE078,CDR16253,single_use_contact
CASE078,CDR16254,single_use_contact
CASE078,CDR16255,single_use_contact
CASE078,CDR16256,odd_hour_contact|single_use_contact
CASE078,CDR16257,single_use_contact
CASE078,CDR16258,single_use_contact
CASE078,CDR16259,single_use_contact
CASE078,CDR16260,single_use_contact
CASE078,CDR16261,single_use_contact
CASE078,CDR16262,single_use_contact
CASE078,CDR16263,single_use_contact
CASE078,CDR16264,single_use_contact
CASE078,CDR16265,single_use_contact
CASE078,CDR16266,odd_hour_contact|single_use_contact
CASE078,CDR16267,single_use_contact
CASE078,CDR16268,odd_hour_contact|single_use_contact
CASE078,CDR16269,single_use_contact
CASE078,CDR16270,single_use_contact
CASE078,CDR16271,single_use_contact
CASE079,CDR16273,odd_hour_contact
CASE079,CDR16277,burst_calling
CASE079,CDR16278,burst_calling
CASE079,CDR16279,burst_calling
CASE079,CDR16280,burst_calling
CASE079,CDR16281,burst_calling
CASE079,CDR16283,odd_hour_contact
CASE079,CDR16285,odd_hour_contact
CASE079,CDR16287,odd_hour_contact|burst_calling
CASE079,CDR16288,burst_calling
CASE079,CDR16289,burst_calling
CASE079,CDR16290,burst_calling
CASE079,CDR16291,burst_calling
CASE079,CDR16292,odd_hour_contact|burst_calling
CASE079,CDR16293,burst_calling
CASE079,CDR16294,burst_calling
CASE079,CDR16295,burst_calling
CASE079,CDR16296,odd_hour_contact|burst_calling
CASE079,CDR16297,burst_calling
CASE079,CDR16299,odd_hour_contact
CASE079,CDR16300,odd_hour_contact|burst_calling
CASE079,CDR16301,burst_calling
CASE079,CDR16302,odd_hour_contact|burst_calling
CASE079,CDR16303,burst_calling
CASE079,CDR16304,odd_hour_contact|burst_calling
CASE079,CDR16305,burst_calling
CASE079,CDR16309,odd_hour_contact
CASE079,CDR16316,burst_calling
CASE079,CDR16317,odd_hour_contact|burst_calling
CASE079,CDR16318,burst_calling
CASE079,CDR16319,burst_calling
CASE079,CDR16320,burst_calling
CASE079,CDR16321,burst_calling
CASE079,CDR16322,burst_calling
CASE079,CDR16323,burst_calling
CASE079,CDR16324,odd_hour_contact|burst_calling
CASE079,CDR16325,burst_calling
CASE079,CDR16326,burst_calling
CASE079,CDR16327,burst_calling
CASE079,CDR16328,burst_calling
CASE079,CDR16329,burst_calling
CASE079,CDR16330,odd_hour_contact|burst_calling
CASE079,CDR16331,burst_calling
CASE079,CDR16332,burst_calling
CASE079,CDR16333,burst_calling
CASE079,CDR16334,burst_calling
CASE079,CDR16335,burst_calling
CASE079,CDR16336,burst_calling
CASE079,CDR16337,burst_calling
CASE079,CDR16338,odd_hour_contact
CASE079,CDR16340,odd_hour_contact
CASE079,CDR16341,odd_hour_contact
CASE079,CDR16347,burst_calling
CASE079,CDR16348,burst_calling
CASE079,CDR16349,odd_hour_contact|burst_calling
CASE079,CDR16350,burst_calling
CASE079,CDR16351,burst_calling
CASE079,CDR16352,odd_hour_contact|burst_calling
CASE079,CDR16356,odd_hour_contact
CASE079,CDR16369,odd_hour_contact
CASE079,CDR16371,burst_calling
CASE079,CDR16372,burst_calling
CASE079,CDR16373,burst_calling
CASE079,CDR16374,burst_calling
CASE079,CDR16375,burst_calling
CASE079,CDR16376,burst_calling
CASE079,CDR16377,burst_calling
CASE079,CDR16378,burst_calling
CASE079,CDR16379,burst_calling
CASE079,CDR16380,burst_calling
CASE079,CDR16381,burst_calling
CASE079,CDR16384,odd_hour_contact
CASE079,CDR16390,odd_hour_contact
CASE079,CDR16392,odd_hour_contact
CASE079,CDR16397,single_use_contact
CASE079,CDR16398,single_use_contact
CASE079,CDR16399,single_use_contact
CASE079,CDR16400,single_use_contact
CASE079,CDR16401,odd_hour_contact|single_use_contact
CASE079,CDR16402,single_use_contact
CASE079,CDR16403,single_use_contact
CASE079,CDR16404,single_use_contact
CASE079,CDR16405,single_use_contact
CASE079,CDR16406,odd_hour_contact|single_use_contact
CASE079,CDR16407,single_use_contact
CASE079,CDR16408,single_use_contact
CASE079,CDR16409,single_use_contact
CASE079,CDR16410,single_use_contact
CASE079,CDR16411,single_use_contact
CASE079,CDR16412,single_use_contact
CASE079,CDR16413,odd_hour_contact|single_use_contact
CASE079,CDR16414,single_use_contact
CASE079,CDR16415,single_use_contact
CASE079,CDR16416,single_use_contact
CASE079,CDR16417,single_use_contact
CASE079,CDR16418,single_use_contact
CASE079,CDR16419,single_use_contact
CASE079,CDR16420,single_use_contact
CASE079,CDR16421,single_use_contact
CASE079,CDR16422,single_use_contact
CASE079,CDR16423,single_use_contact
CASE079,CDR16424,single_use_contact
CASE079,CDR16425,single_use_contact
CASE079,CDR16426,single_use_contact
CASE079,CDR16427,single_use_contact
CASE079,CDR16428,single_use_contact
CASE079,CDR16429,single_use_contact
CASE079,CDR16430,single_use_contact
CASE079,CDR16431,single_use_contact
CASE079,CDR16432,single_use_contact
CASE079,CDR16433,single_use_contact
CASE079,CDR16434,single_use_contact
CASE079,CDR16435,single_use_contact
CASE079,CDR16436,odd_hour_contact|single_use_contact
CASE079,CDR16437,single_use_contact
CASE079,CDR16438,single_use_contact
CASE079,CDR16439,single_use_contact
CASE079,CDR16440,single_use_contact
CASE079,CDR16441,single_use_contact
CASE079,CDR16442,single_use_contact
CASE079,CDR16443,single_use_contact
CASE079,CDR16444,single_use_contact
CASE079,CDR16445,single_use_contact
CASE079,CDR16446,single_use_contact
CASE079,CDR16447,single_use_contact
CASE079,CDR16448,single_use_contact
CASE079,CDR16449,single_use_contact
CASE079,CDR16450,single_use_contact
CASE079,CDR16451,odd_hour_contact|single_use_contact
CASE079,CDR16452,single_use_contact
CASE079,CDR16453,single_use_contact
CASE079,CDR16454,single_use_contact
CASE079,CDR16455,single_use_contact
CASE079,CDR16456,odd_hour_contact|single_use_contact
CASE079,CDR16457,single_use_contact
CASE079,CDR16458,single_use_contact
CASE079,CDR16459,single_use_contact
CASE079,CDR16460,single_use_contact
