case_id,timestamp,event_type,source_table,source_id,description,entities_involved
CASE072,2025-08-25T06:34:00,cdr_sms,cdr,CDR14634,sms 62s,P0958|P0588
CASE072,2025-08-25T07:34:00,cdr_voice,cdr,CDR14669,voice 136s,P0958|P0048
CASE072,2025-08-25T08:34:00,incident,timelines,CASE072-EVT068,Reported identity fraud incident.,P0958
CASE072,2025-08-25T08:34:00,cdr_sms,cdr,CDR14789,sms 494s,P0837|P0302
CASE072,2025-08-25T08:34:00,transaction,transactions,TX3404,legitimate transfer amount=3916,ACC0675|ACC0649
CASE072,2025-08-25T08:34:00,transaction,transactions,TX3414,legitimate transfer amount=14812,ACC0631|ACC0294
CASE072,2025-08-25T08:34:00,transaction,transactions,TX3423,legitimate transfer amount=11444,ACC0251|ACC0155
CASE072,2025-08-26,fir_registration,fir,FIR0073,FIR FIR/2025/072/074 registered (Identity Fraud),P0687
CASE072,2026-06-01T01:00:00,transaction,transactions,TX5152,transfer amount=48534,ACC0570|ACC0141
CASE072,2026-06-01T02:00:00,transaction,transactions,TX5153,transfer amount=49550,ACC0570|ACC0141
CASE072,2026-06-01T03:00:00,transaction,transactions,TX5154,transfer amount=46311,ACC0570|ACC0141
CASE072,2026-06-01T10:00:00,transaction,transactions,TX5155,transfer amount=48320,ACC0570|ACC0141
CASE072,2026-06-01T10:00:00,transaction,transactions,TX5156,transfer amount=47864,ACC0570|ACC0141
CASE073,2026-02-10T04:00:00,transaction,transactions,TX5159,transfer amount=45000,ACC0315|ACC0384
CASE073,2026-02-10T10:00:00,transaction,transactions,TX5158,transfer amount=52000,ACC0671|ACC0384
CASE073,2026-02-11T15:00:00,transaction,transactions,TX5157,transfer amount=45000,ACC0490|ACC0384
CASE073,2026-02-11T22:00:00,transaction,transactions,TX5161,transfer amount=52000,ACC0641|ACC0384
CASE073,2026-02-12T17:00:00,transaction,transactions,TX5160,transfer amount=48000,ACC0017|ACC0384
CASE073,2026-05-16T03:06:00,transaction,transactions,TX3455,legitimate transfer amount=5744,ACC0653|ACC0406
CASE073,2026-05-17T03:06:00,transaction,transactions,TX3443,legitimate transfer amount=19539,ACC0798|ACC0550
CASE073,2026-05-17T03:06:00,transaction,transactions,TX3465,legitimate transfer amount=14380,ACC0687|ACC0043
CASE073,2026-05-18T03:06:00,transaction,transactions,TX3450,legitimate transfer amount=18492,ACC0590|ACC0499
CASE073,2026-05-18T03:06:00,transaction,transactions,TX3472,legitimate transfer amount=18811,ACC0445|ACC0494
CASE073,2026-05-19T03:06:00,transaction,transactions,TX3459,legitimate transfer amount=17871,ACC0111|ACC0414
CASE073,2026-05-19T03:06:00,transaction,transactions,TX3460,legitimate transfer amount=6250,ACC0424|ACC0449
CASE073,2026-05-19T03:06:00,transaction,transactions,TX3476,legitimate transfer amount=6842,ACC0291|ACC0545
CASE073,2026-05-20T03:06:00,transaction,transactions,TX3452,legitimate transfer amount=978,ACC0504|ACC0604
CASE073,2026-05-20T03:06:00,transaction,transactions,TX3456,legitimate transfer amount=2244,ACC0624|ACC0666
CASE073,2026-05-20T03:06:00,transaction,transactions,TX3477,legitimate transfer amount=18851,ACC0222|ACC0175
CASE073,2026-05-21T03:06:00,transaction,transactions,TX3458,legitimate transfer amount=8919,ACC0664|ACC0487
CASE073,2026-05-22T03:06:00,transaction,transactions,TX3470,legitimate transfer amount=3587,ACC0380|ACC0143
CASE073,2026-05-23T03:06:00,transaction,transactions,TX3473,legitimate transfer amount=14762,ACC0071|ACC0308
CASE073,2026-05-24T03:06:00,transaction,transactions,TX3453,legitimate transfer amount=9564,ACC0466|ACC0483
CASE073,2026-05-25T03:06:00,transaction,transactions,TX3446,legitimate transfer amount=4093,ACC0430|ACC0012
CASE073,2026-05-25T03:06:00,transaction,transactions,TX3478,legitimate transfer amount=10741,ACC0725|ACC0451
CASE073,2026-05-25T03:06:00,transaction,transactions,TX3480,legitimate transfer amount=11541,ACC0283|ACC0128
CASE073,2026-05-25T10:06:00,cdr_voice,cdr,CDR15040,voice 253s,P0286|P0562
CASE073,2026-05-25T19:06:00,cdr_sms,cdr,CDR15060,sms 246s,P0830|P0674
CASE073,2026-05-25T21:06:00,cdr_sms,cdr,CDR15004,sms 310s,P0904|P0915
CASE073,2026-05-26T03:06:00,transaction,transactions,TX3467,legitimate transfer amount=15063,ACC0410|ACC0159
CASE073,2026-05-26T06:06:00,cdr_voice,cdr,CDR15012,voice 54s,P0572|P0321
CASE073,2026-05-26T16:06:00,cdr_sms,cdr,CDR15014,sms 514s,P0055|P0226
CASE073,2026-05-26T16:06:00,cdr_sms,cdr,CDR15082,sms 146s,P0358|P0081
CASE073,2026-05-26T18:06:00,cdr_sms,cdr,CDR15086,sms 220s,P0650|P0892
CASE073,2026-05-26T20:06:00,cdr_voice,cdr,CDR15001,voice 587s,P0036|P0180
CASE073,2026-05-26T21:06:00,cdr_voice,cdr,CDR15025,voice 371s,P0055|P0578
CASE073,2026-05-26T22:06:00,cdr_voice,cdr,CDR15007,voice 30s,P0276|P0508
CASE073,2026-05-27T03:06:00,transaction,transactions,TX3451,legitimate transfer amount=11191,ACC0201|ACC0412
CASE073,2026-05-27T04:06:00,cdr_voice,cdr,CDR15084,voice 500s,P0581|P0119
CASE073,2026-05-27T15:06:00,cdr_voice,cdr,CDR15050,voice 493s,P0821|P0899
CASE073,2026-05-27T20:06:00,cdr_sms,cdr,CDR15008,sms 136s,P0664|P0012
CASE073,2026-05-28T16:06:00,cdr_voice,cdr,CDR15083,voice 158s,P0286|P0160
CASE073,2026-05-28T21:06:00,cdr_sms,cdr,CDR15059,sms 31s,P0450|P0741
CASE073,2026-05-28T22:06:00,cdr_sms,cdr,CDR15031,sms 217s,P0358|P0672
CASE073,2026-05-29T02:06:00,cdr_sms,cdr,CDR15043,sms 195s,P0830|P0448
CASE073,2026-05-29T03:06:00,cdr_sms,cdr,CDR15053,sms 42s,P0954|P0460
CASE073,2026-05-29T03:06:00,transaction,transactions,TX3461,legitimate transfer amount=11979,ACC0539|ACC0336
CASE073,2026-05-29T03:06:00,transaction,transactions,TX3484,legitimate transfer amount=5361,ACC0726|ACC0680
CASE073,2026-05-29T15:06:00,cdr_voice,cdr,CDR15041,voice 523s,P0621|P0590
CASE073,2026-05-29T16:06:00,cdr_voice,cdr,CDR15087,voice 508s,P0358|P0029
CASE073,2026-05-29T21:06:00,cdr_sms,cdr,CDR15011,sms 280s,P0711|P0341
CASE073,2026-05-29T21:06:00,cdr_voice,cdr,CDR15079,voice 492s,P0954|P0427
CASE073,2026-05-30T03:06:00,cdr_voice,cdr,CDR15068,voice 130s,P0987|P0726
CASE073,2026-05-30T03:06:00,transaction,transactions,TX3444,legitimate transfer amount=14198,ACC0563|ACC0759
CASE073,2026-05-30T03:06:00,transaction,transactions,TX3445,legitimate transfer amount=18849,ACC0400|ACC0537
CASE073,2026-05-30T03:06:00,transaction,transactions,TX3454,legitimate transfer amount=2465,ACC0603|ACC0512
CASE073,2026-05-30T15:06:00,cdr_voice,cdr,CDR15077,voice 377s,P0321|P0110
CASE073,2026-05-30T18:06:00,cdr_voice,cdr,CDR15051,voice 68s,P0055|P0653
CASE073,2026-05-30T19:06:00,cdr_sms,cdr,CDR15073,sms 134s,P0011|P0743
CASE073,2026-05-30T22:06:00,cdr_voice,cdr,CDR15071,voice 278s,P0664|P0225
CASE073,2026-05-31T03:06:00,cdr_voice,cdr,CDR15003,voice 41s,P0409|P0420
CASE073,2026-05-31T03:06:00,transaction,transactions,TX3466,legitimate transfer amount=2149,ACC0217|ACC0198
CASE073,2026-05-31T08:06:00,cdr_voice,cdr,CDR15080,voice 276s,P0987|P0509
CASE073,2026-05-31T18:06:00,cdr_voice,cdr,CDR15020,voice 453s,P0055|P0403
CASE073,2026-05-31T22:06:00,cdr_sms,cdr,CDR15009,sms 428s,P0812|P0865
CASE073,2026-05-31T23:06:00,cdr_sms,cdr,CDR15023,sms 427s,P0600|P0445
CASE073,2026-06-01T03:06:00,transaction,transactions,TX3471,legitimate transfer amount=5238,ACC0614|ACC0017
CASE073,2026-06-01T15:06:00,cdr_voice,cdr,CDR15081,voice 332s,P0987|P0748
CASE073,2026-06-01T17:06:00,cdr_sms,cdr,CDR15022,sms 261s,P0626|P0685
CASE073,2026-06-02T03:06:00,transaction,transactions,TX3464,legitimate transfer amount=6525,ACC0380|ACC0091
CASE073,2026-06-02T04:06:00,cdr_sms,cdr,CDR15021,sms 284s,P0987|P0778
CASE073,2026-06-02T05:06:00,cdr_voice,cdr,CDR15026,voice 551s,P0143|P0145
CASE073,2026-06-02T10:06:00,cdr_voice,cdr,CDR15055,voice 373s,P0812|P0792
CASE073,2026-06-02T12:06:00,cdr_voice,cdr,CDR15088,voice 237s,P0086|P0158
CASE073,2026-06-02T16:06:00,cdr_voice,cdr,CDR15066,voice 152s,P0276|P0646
CASE073,2026-06-02T19:06:00,cdr_sms,cdr,CDR15065,sms 328s,P0036|P0203
CASE073,2026-06-02T20:06:00,cdr_sms,cdr,CDR15024,sms 550s,P0626|P0837
CASE073,2026-06-03T03:06:00,cdr_sms,cdr,CDR15017,sms 360s,P0821|P0807
CASE073,2026-06-03T03:06:00,transaction,transactions,TX3448,legitimate transfer amount=1164,ACC0766|ACC0144
CASE073,2026-06-03T03:06:00,transaction,transactions,TX3463,legitimate transfer amount=14341,ACC0019|ACC0570
CASE073,2026-06-03T03:06:00,transaction,transactions,TX3481,legitimate transfer amount=12684,ACC0691|ACC0452
CASE073,2026-06-03T03:06:00,transaction,transactions,TX3483,legitimate transfer amount=4952,ACC0267|ACC0270
CASE073,2026-06-03T04:06:00,cdr_sms,cdr,CDR14999,sms 31s,P0640|P0311
CASE073,2026-06-03T04:06:00,cdr_sms,cdr,CDR15000,sms 54s,P0455|P0559
CASE073,2026-06-03T06:06:00,cdr_voice,cdr,CDR15010,voice 136s,P0409|P0041
CASE073,2026-06-03T20:06:00,cdr_voice,cdr,CDR15070,voice 58s,P0621|P0204
CASE073,2026-06-03T23:06:00,cdr_sms,cdr,CDR15076,sms 555s,P0621|P0682
CASE073,2026-06-04T03:06:00,transaction,transactions,TX3447,legitimate transfer amount=4560,ACC0794|ACC0634
CASE073,2026-06-04T11:06:00,cdr_voice,cdr,CDR15042,voice 46s,P0821|P0606
CASE073,2026-06-04T14:06:00,phone_call,timelines,CASE073-EVT005,Interaction preceding the reported incident.,P0572|P0955
CASE073,2026-06-04T19:06:00,vehicle_movement,timelines,CASE073-EVT018,Interaction preceding the reported incident.,P0547|P0276
CASE073,2026-06-04T21:06:00,cdr_sms,cdr,CDR15078,sms 342s,P0711|P0436
CASE073,2026-06-04T23:06:00,meeting,timelines,CASE073-EVT037,Interaction preceding the reported incident.,P0493|P0994
CASE073,2026-06-04T23:06:00,cdr_sms,cdr,CDR15049,sms 252s,P0956|P0757
CASE073,2026-06-05T02:06:00,vehicle_movement,timelines,CASE073-EVT034,Interaction preceding the reported incident.,P0055|P0011
CASE073,2026-06-05T03:06:00,transaction,transactions,TX3457,legitimate transfer amount=15058,ACC0370|ACC0057
CASE073,2026-06-05T03:06:00,transaction,transactions,TX3462,legitimate transfer amount=18415,ACC0673|ACC0743
CASE073,2026-06-05T06:06:00,cdr_sms,cdr,CDR14962,sms 401s,P0626|P0954
CASE073,2026-06-05T07:06:00,vehicle_movement,timelines,CASE073-EVT017,Interaction preceding the reported incident.,P0428|P0547
CASE073,2026-06-05T08:06:00,cdr_sms,cdr,CDR14858,sms 802s,P0955|P0321
CASE073,2026-06-05T09:06:00,phone_call,timelines,CASE073-EVT014,Interaction preceding the reported incident.,P0189|P0621
CASE073,2026-06-05T09:06:00,cdr_voice,cdr,CDR14868,voice 179s,P0455|P0409
CASE073,2026-06-05T09:06:00,cdr_voice,cdr,CDR14911,voice 488s,P0830|P0428
CASE073,2026-06-05T11:06:00,cdr_sms,cdr,CDR14925,sms 372s,P0358|P0036
CASE073,2026-06-05T12:06:00,cdr_sms,cdr,CDR14854,sms 650s,P0572|P0955
CASE073,2026-06-05T12:06:00,cdr_voice,cdr,CDR14865,voice 153s,P0455|P0409
CASE073,2026-06-05T13:06:00,phone_call,timelines,CASE073-EVT007,Interaction preceding the reported incident.,P0321|P0455
CASE073,2026-06-05T14:06:00,cdr_sms,cdr,CDR14937,sms 622s,P0821|P0673
CASE073,2026-06-05T16:06:00,cdr_voice,cdr,CDR14982,voice 474s,P0011|P0600
CASE073,2026-06-05T19:06:00,cdr_voice,cdr,CDR14831,voice 366s,P0664|P0450
CASE073,2026-06-05T19:06:00,cdr_sms,cdr,CDR15032,sms 499s,P0954|P0647
CASE073,2026-06-05T20:06:00,vehicle_movement,timelines,CASE073-EVT024,Interaction preceding the reported incident.,P0711|P0650
CASE073,2026-06-05T20:06:00,cdr_sms,cdr,CDR14945,sms 479s,P0543|P0711
CASE073,2026-06-05T21:06:00,cdr_sms,cdr,CDR14880,sms 26s,P0640|P0956
CASE073,2026-06-05T22:06:00,cdr_voice,cdr,CDR14884,voice 881s,P0956|P0904
CASE073,2026-06-05T23:06:00,cdr_voice,cdr,CDR14896,voice 648s,P0987|P0189
CASE073,2026-06-05T23:06:00,cdr_sms,cdr,CDR15052,sms 150s,P0621|P1000
CASE073,2026-06-06T00:06:00,phone_call,timelines,CASE073-EVT010,Interaction preceding the reported incident.,P0640|P0956
CASE073,2026-06-06T00:06:00,cdr_voice,cdr,CDR14850,voice 885s,P0286|P0572
CASE073,2026-06-06T00:06:00,cdr_voice,cdr,CDR14914,voice 311s,P0428|P0547
CASE073,2026-06-06T01:06:00,cdr_voice,cdr,CDR14954,voice 494s,P0209|P0086
CASE073,2026-06-06T03:06:00,cdr_sms,cdr,CDR14872,sms 68s,P0409|P0640
CASE073,2026-06-06T03:06:00,cdr_voice,cdr,CDR14940,voice 706s,P0673|P0543
CASE073,2026-06-06T04:06:00,cdr_sms,cdr,CDR14833,sms 162s,P0664|P0450
CASE073,2026-06-06T05:06:00,cdr_sms,cdr,CDR14856,sms 35s,P0955|P0321
CASE073,2026-06-06T05:06:00,cdr_voice,cdr,CDR14888,voice 559s,P0904|P0987
CASE073,2026-06-06T05:06:00,cdr_voice,cdr,CDR14998,voice 505s,P0276|P0358
CASE073,2026-06-06T08:06:00,cdr_voice,cdr,CDR14977,voice 453s,P0812|P0055
CASE073,2026-06-06T09:06:00,meeting,timelines,CASE073-EVT035,Interaction preceding the reported incident.,P0011|P0600
CASE073,2026-06-06T09:06:00,cdr_sms,cdr,CDR14845,sms 662s,P0286|P0572
CASE073,2026-06-06T09:06:00,cdr_voice,cdr,CDR14894,voice 36s,P0987|P0189
CASE073,2026-06-06T10:06:00,cdr_voice,cdr,CDR14883,voice 716s,P0956|P0904
CASE073,2026-06-06T10:06:00,cdr_voice,cdr,CDR14942,voice 166s,P0673|P0543
CASE073,2026-06-06T10:06:00,cdr_voice,cdr,CDR15033,voice 504s,P0572|P0197
CASE073,2026-06-06T13:06:00,cdr_sms,cdr,CDR14878,sms 488s,P0640|P0956
CASE073,2026-06-06T15:06:00,cdr_voice,cdr,CDR14887,voice 121s,P0904|P0987
CASE073,2026-06-06T16:06:00,cdr_voice,cdr,CDR15016,voice 349s,P0572|P0161
CASE073,2026-06-06T16:06:00,cdr_voice,cdr,CDR15019,voice 83s,P0572|P0850
CASE073,2026-06-06T17:06:00,cdr_voice,cdr,CDR14846,voice 493s,P0286|P0572
CASE073,2026-06-06T18:06:00,cdr_sms,cdr,CDR14851,sms 349s,P0572|P0955
CASE073,2026-06-06T18:06:00,cdr_voice,cdr,CDR14934,voice 254s,P0036|P0821
CASE073,2026-06-06T19:06:00,cdr_voice,cdr,CDR14974,voice 776s,P0581|P0812
CASE073,2026-06-06T19:06:00,cdr_voice,cdr,CDR14976,voice 487s,P0581|P0812
CASE073,2026-06-06T19:06:00,cdr_sms,cdr,CDR14992,sms 484s,P0493|P0994
CASE073,2026-06-06T20:06:00,phone_call,timelines,CASE073-EVT032,Interaction preceding the reported incident.,P0581|P0812
CASE073,2026-06-06T20:06:00,cdr_sms,cdr,CDR14918,sms 433s,P0428|P0547
CASE073,2026-06-06T20:06:00,cdr_sms,cdr,CDR14938,sms 754s,P0821|P0673
CASE073,2026-06-06T20:06:00,cdr_voice,cdr,CDR14997,voice 687s,P0276|P0358
CASE073,2026-06-06T21:06:00,cdr_voice,cdr,CDR14837,voice 659s,P0450|P0235
CASE073,2026-06-06T22:06:00,cdr_voice,cdr,CDR14841,voice 757s,P0235|P0286
CASE073,2026-06-07T02:06:00,cdr_sms,cdr,CDR14862,sms 583s,P0321|P0455
CASE073,2026-06-07T03:06:00,cdr_sms,cdr,CDR14990,sms 838s,P0600|P0493
CASE073,2026-06-07T03:06:00,transaction,transactions,TX3474,legitimate transfer amount=12813,ACC0064|ACC0552
CASE073,2026-06-07T03:06:00,transaction,transactions,TX3475,legitimate transfer amount=16245,ACC0790|ACC0253
CASE073,2026-06-07T03:06:00,transaction,transactions,TX3479,legitimate transfer amount=4890,ACC0135|ACC0034
CASE073,2026-06-07T07:06:00,phone_call,timelines,CASE073-EVT002,Interaction preceding the reported incident.,P0450|P0235
CASE073,2026-06-07T08:06:00,cdr_sms,cdr,CDR14957,sms 251s,P0086|P0626
CASE073,2026-06-07T09:06:00,phone_call,timelines,CASE073-EVT013,Interaction preceding the reported incident.,P0987|P0189
CASE073,2026-06-07T09:06:00,phone_call,timelines,CASE073-EVT029,Interaction preceding the reported incident.,P0626|P0954
CASE073,2026-06-07T09:06:00,cdr_voice,cdr,CDR14902,voice 809s,P0189|P0621
CASE073,2026-06-07T11:06:00,vehicle_movement,timelines,CASE073-EVT016,Interaction preceding the reported incident.,P0830|P0428
CASE073,2026-06-07T11:06:00,cdr_sms,cdr,CDR14843,sms 275s,P0235|P0286
CASE073,2026-06-07T11:06:00,cdr_voice,cdr,CDR14910,voice 476s,P0830|P0428
CASE073,2026-06-07T12:06:00,cdr_sms,cdr,CDR15038,sms 104s,P0821|P0524
CASE073,2026-06-07T14:06:00,cdr_voice,cdr,CDR14898,voice 724s,P0189|P0621
CASE073,2026-06-07T15:06:00,cdr_voice,cdr,CDR14995,voice 834s,P0276|P0358
CASE073,2026-06-07T16:06:00,cdr_voice,cdr,CDR14939,voice 538s,P0821|P0673
CASE073,2026-06-07T17:06:00,cdr_sms,cdr,CDR14867,sms 832s,P0455|P0409
CASE073,2026-06-07T17:06:00,cdr_sms,cdr,CDR14909,sms 782s,P0830|P0428
CASE073,2026-06-07T20:06:00,phone_call,timelines,CASE073-EVT008,Interaction preceding the reported incident.,P0455|P0409
CASE073,2026-06-07T20:06:00,cdr_sms,cdr,CDR15047,sms 424s,P0956|P0052
CASE073,2026-06-07T21:06:00,cdr_voice,cdr,CDR14876,voice 735s,P0640|P0956
CASE073,2026-06-08T00:06:00,cdr_voice,cdr,CDR15006,voice 478s,P0650|P0548
CASE073,2026-06-08T02:06:00,cdr_voice,cdr,CDR14891,voice 43s,P0904|P0987
CASE073,2026-06-08T02:06:00,cdr_sms,cdr,CDR14897,sms 676s,P0189|P0621
CASE073,2026-06-08T02:06:00,cdr_sms,cdr,CDR14993,sms 436s,P0493|P0994
CASE073,2026-06-08T03:06:00,cdr_voice,cdr,CDR14963,voice 505s,P0626|P0954
CASE073,2026-06-08T03:06:00,transaction,transactions,TX3449,legitimate transfer amount=19708,ACC0223|ACC0453
CASE073,2026-06-08T03:06:00,transaction,transactions,TX3486,legitimate transfer amount=1920,ACC0427|ACC0553
CASE073,2026-06-08T03:06:00,location_routine,location_events,CASE073-LE0377,seen at LOC0271,P0011
CASE073,2026-06-08T04:06:00,cdr_voice,cdr,CDR14890,voice 374s,P0904|P0987
CASE073,2026-06-08T06:06:00,cdr_sms,cdr,CDR15002,sms 181s,P0286|P0300
CASE073,2026-06-08T07:06:00,cdr_voice,cdr,CDR14874,voice 720s,P0409|P0640
CASE073,2026-06-08T09:06:00,cdr_voice,cdr,CDR14922,voice 722s,P0547|P0276
CASE073,2026-06-08T10:06:00,cdr_sms,cdr,CDR14866,sms 19s,P0455|P0409
CASE073,2026-06-08T10:06:00,cdr_sms,cdr,CDR15027,sms 314s,P0455|P0403
CASE073,2026-06-08T11:06:00,cdr_sms,cdr,CDR15058,sms 129s,P0904|P0917
CASE073,2026-06-08T11:06:00,cdr_voice,cdr,CDR15074,voice 11s,P0086|P0891
CASE073,2026-06-08T12:06:00,cdr_voice,cdr,CDR14980,voice 325s,P0055|P0011
CASE073,2026-06-08T13:06:00,phone_call,timelines,CASE073-EVT009,Interaction preceding the reported incident.,P0409|P0640
CASE073,2026-06-08T14:06:00,meeting,timelines,CASE073-EVT031,Interaction preceding the reported incident.,P0897|P0581
CASE073,2026-06-08T15:06:00,cdr_sms,cdr,CDR14920,sms 822s,P0547|P0276
CASE073,2026-06-08T15:06:00,cdr_voice,cdr,CDR15028,voice 526s,P0428|P0069
CASE073,2026-06-08T16:06:00,cdr_voice,cdr,CDR14926,voice 598s,P0358|P0036
CASE073,2026-06-08T17:06:00,cdr_voice,cdr,CDR14936,voice 41s,P0036|P0821
CASE073,2026-06-08T18:06:00,meeting,timelines,CASE073-EVT004,Interaction preceding the reported incident.,P0286|P0572
CASE073,2026-06-08T18:06:00,cdr_voice,cdr,CDR14948,voice 529s,P0711|P0650
CASE073,2026-06-08T19:06:00,cdr_sms,cdr,CDR14834,sms 636s,P0664|P0450
CASE073,2026-06-08T21:06:00,cdr_sms,cdr,CDR14836,sms 808s,P0664|P0450
CASE073,2026-06-08T21:06:00,cdr_voice,cdr,CDR14979,voice 370s,P0812|P0055
CASE073,2026-06-08T23:06:00,cdr_voice,cdr,CDR15054,voice 154s,P0011|P0644
CASE073,2026-06-09T01:06:00,cdr_sms,cdr,CDR14947,sms 651s,P0711|P0650
CASE073,2026-06-09T01:06:00,cdr_voice,cdr,CDR14983,voice 311s,P0011|P0600
CASE073,2026-06-09T02:06:00,meeting,timelines,CASE073-EVT011,Interaction preceding the reported incident.,P0956|P0904
CASE073,2026-06-09T02:06:00,cdr_voice,cdr,CDR14864,voice 100s,P0321|P0455
CASE073,2026-06-09T02:06:00,cdr_sms,cdr,CDR14933,sms 35s,P0036|P0821
CASE073,2026-06-09T03:06:00,cdr_voice,cdr,CDR14984,voice 593s,P0011|P0600
CASE073,2026-06-09T03:06:00,transaction,transactions,TX3468,legitimate transfer amount=1799,ACC0555|ACC0061
CASE073,2026-06-09T03:06:00,location_routine,location_events,CASE073-LE0378,seen at LOC0084,P0143
CASE073,2026-06-09T04:06:00,cdr_voice,cdr,CDR14935,voice 383s,P0036|P0821
CASE073,2026-06-09T05:06:00,cdr_voice,cdr,CDR14892,voice 146s,P0904|P0987
CASE073,2026-06-09T06:06:00,cdr_voice,cdr,CDR14912,voice 22s,P0830|P0428
CASE073,2026-06-09T08:06:00,meeting,timelines,CASE073-EVT021,Interaction preceding the reported incident.,P0821|P0673
CASE073,2026-06-09T08:06:00,cdr_voice,cdr,CDR14929,voice 221s,P0358|P0036
CASE073,2026-06-09T08:06:00,cdr_voice,cdr,CDR14971,voice 568s,P0897|P0581
CASE073,2026-06-09T09:06:00,cdr_voice,cdr,CDR14927,voice 17s,P0358|P0036
CASE073,2026-06-09T11:06:00,cdr_voice,cdr,CDR14840,voice 695s,P0235|P0286
CASE073,2026-06-09T11:06:00,cdr_voice,cdr,CDR14869,voice 426s,P0455|P0409
CASE073,2026-06-09T12:06:00,cdr_voice,cdr,CDR14855,voice 652s,P0955|P0321
CASE073,2026-06-09T12:06:00,cdr_sms,cdr,CDR15064,sms 358s,P0358|P0987
CASE073,2026-06-09T14:06:00,cdr_voice,cdr,CDR14944,voice 516s,P0673|P0543
CASE073,2026-06-09T16:06:00,cdr_voice,cdr,CDR14973,voice 609s,P0581|P0812
CASE073,2026-06-09T17:06:00,vehicle_movement,timelines,CASE073-EVT026,Interaction preceding the reported incident.,P0143|P0209
CASE073,2026-06-09T18:06:00,cdr_sms,cdr,CDR14861,sms 524s,P0321|P0455
CASE073,2026-06-09T18:06:00,cdr_sms,cdr,CDR14915,sms 329s,P0428|P0547
CASE073,2026-06-09T18:06:00,cdr_voice,cdr,CDR15045,voice 482s,P0581|P0988
CASE073,2026-06-09T18:06:00,cdr_voice,cdr,CDR15061,voice 407s,P0276|P0403
CASE073,2026-06-09T19:06:00,cdr_voice,cdr,CDR14848,voice 642s,P0286|P0572
CASE073,2026-06-10T01:06:00,cdr_sms,cdr,CDR14847,sms 818s,P0286|P0572
CASE073,2026-06-10T01:06:00,cdr_voice,cdr,CDR14919,voice 37s,P0547|P0276
CASE073,2026-06-10T03:06:00,transaction,transactions,TX3485,legitimate transfer amount=17899,ACC0104|ACC0184
CASE073,2026-06-10T04:06:00,cdr_voice,cdr,CDR14885,voice 259s,P0956|P0904
CASE073,2026-06-10T04:06:00,cdr_sms,cdr,CDR14895,sms 772s,P0987|P0189
CASE073,2026-06-10T04:06:00,cdr_sms,cdr,CDR14967,sms 870s,P0897|P0581
CASE073,2026-06-10T05:06:00,cdr_sms,cdr,CDR14916,sms 591s,P0428|P0547
CASE073,2026-06-10T05:06:00,cdr_sms,cdr,CDR14968,sms 109s,P0897|P0581
CASE073,2026-06-10T08:06:00,phone_call,timelines,CASE073-EVT038,Interaction preceding the reported incident.,P0276|P0358
CASE073,2026-06-10T08:06:00,cdr_voice,cdr,CDR14946,voice 736s,P0543|P0711
CASE073,2026-06-10T09:06:00,cdr_voice,cdr,CDR14879,voice 80s,P0640|P0956
CASE073,2026-06-10T10:06:00,cdr_voice,cdr,CDR14853,voice 321s,P0572|P0955
CASE073,2026-06-10T11:06:00,cdr_voice,cdr,CDR14871,voice 236s,P0409|P0640
CASE073,2026-06-10T11:06:00,cdr_voice,cdr,CDR14941,voice 730s,P0673|P0543
CASE073,2026-06-10T12:06:00,cdr_voice,cdr,CDR15062,voice 238s,P0143|P0782
CASE073,2026-06-10T12:06:00,cdr_sms,cdr,CDR15069,sms 215s,P0626|P0249
CASE073,2026-06-10T13:06:00,cdr_voice,cdr,CDR15013,voice 533s,P0276|P0276
CASE073,2026-06-10T14:06:00,cdr_voice,cdr,CDR14991,voice 185s,P0493|P0994
CASE073,2026-06-10T15:06:00,cdr_voice,cdr,CDR14852,voice 219s,P0572|P0955
CASE073,2026-06-10T16:06:00,cdr_voice,cdr,CDR15044,voice 377s,P0055|P0669
CASE073,2026-06-10T17:06:00,meeting,timelines,CASE073-EVT033,Interaction preceding the reported incident.,P0812|P0055
CASE073,2026-06-10T20:06:00,cdr_voice,cdr,CDR14857,voice 607s,P0955|P0321
CASE073,2026-06-10T21:06:00,cdr_sms,cdr,CDR14964,sms 671s,P0626|P0954
CASE073,2026-06-10T23:06:00,meeting,timelines,CASE073-EVT012,Interaction preceding the reported incident.,P0904|P0987
CASE073,2026-06-10T23:06:00,phone_call,timelines,CASE073-EVT015,Interaction preceding the reported incident.,P0621|P0830
CASE073,2026-06-11T00:06:00,phone_call,timelines,CASE073-EVT022,Interaction preceding the reported incident.,P0673|P0543
CASE073,2026-06-11T00:06:00,cdr_voice,cdr,CDR14961,voice 642s,P0086|P0626
CASE073,2026-06-11T00:06:00,location_co-location,location_events,CASE073-LE0375,seen at LOC0214,P0664
