event_id,case_id,timestamp,person_ids,location_id,event_type,description
CASE094-EVT030,CASE094,2026-05-11T19:43:00,P0268|P0352,LOC0173,phone_call,Interaction preceding the reported incident.
CASE094-EVT031,CASE094,2026-05-16T18:43:00,P0352|P0501,LOC0251,phone_call,Interaction preceding the reported incident.
CASE094-EVT032,CASE094,2026-05-13T01:43:00,P0501|P0841,LOC0024,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT033,CASE094,2026-05-10T07:43:00,P0841|P0865,LOC0204,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT034,CASE094,2026-05-09T10:43:00,P0865|P0255,LOC0121,meeting,Interaction preceding the reported incident.
CASE094-EVT035,CASE094,2026-05-14T20:43:00,P0255|P0939,LOC0081,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT036,CASE094,2026-05-15T03:43:00,P0939|P0198,LOC0161,phone_call,Interaction preceding the reported incident.
CASE094-EVT037,CASE094,2026-05-11T17:43:00,P0198|P0026,LOC0271,phone_call,Interaction preceding the reported incident.
CASE094-EVT038,CASE094,2026-05-17T12:43:00,P0026|P0699,LOC0151,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT039,CASE094,2026-05-15T16:43:00,P0699|P0100,LOC0041,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT040,CASE094,2026-05-12T12:43:00,P0100|P0562,LOC0205,phone_call,Interaction preceding the reported incident.
CASE094-EVT041,CASE094,2026-05-17T16:43:00,P0562|P0637,LOC0254,meeting,Interaction preceding the reported incident.
CASE094-EVT042,CASE094,2026-05-16T17:43:00,P0637|P0061,LOC0010,phone_call,Interaction preceding the reported incident.
CASE094-EVT043,CASE094,2026-05-11T11:43:00,P0061|P0278,LOC0026,phone_call,Interaction preceding the reported incident.
CASE094-EVT044,CASE094,2026-05-14T08:43:00,P0278|P0419,LOC0145,meeting,Interaction preceding the reported incident.
CASE094-EVT045,CASE094,2026-05-17T12:43:00,P0419|P0076,LOC0115,meeting,Interaction preceding the reported incident.
CASE094-EVT046,CASE094,2026-05-09T13:43:00,P0076|P0872,LOC0095,phone_call,Interaction preceding the reported incident.
CASE094-EVT047,CASE094,2026-05-15T19:43:00,P0872|P0067,LOC0119,meeting,Interaction preceding the reported incident.
CASE094-EVT048,CASE094,2026-05-17T05:43:00,P0067|P0080,LOC0152,meeting,Interaction preceding the reported incident.
CASE094-EVT049,CASE094,2026-05-10T13:43:00,P0080|P0902,LOC0043,meeting,Interaction preceding the reported incident.
CASE094-EVT050,CASE094,2026-05-12T18:43:00,P0902|P0151,LOC0245,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT051,CASE094,2026-05-15T16:43:00,P0151|P0057,LOC0206,meeting,Interaction preceding the reported incident.
CASE094-EVT052,CASE094,2026-05-12T17:43:00,P0057|P0032,LOC0258,vehicle_movement,Interaction preceding the reported incident.
CASE094-EVT053,CASE094,2026-05-18T21:43:00,P0681,LOC0203,incident,Reported insurance fraud incident.
CASE095-EVT001,CASE095,2026-07-15T13:07:00,P0682|P0933,LOC0070,meeting,Interaction preceding the reported incident.
CASE095-EVT002,CASE095,2026-07-11T23:07:00,P0236|P0315,LOC0216,phone_call,Interaction preceding the reported incident.
CASE095-EVT003,CASE095,2026-07-17T15:07:00,P0682|P0661,LOC0147,vehicle_movement,Interaction preceding the reported incident.
CASE095-EVT004,CASE095,2026-07-11T15:07:00,P0682|P0653,LOC0135,phone_call,Interaction preceding the reported incident.
CASE095-EVT005,CASE095,2026-07-09T20:07:00,P0682|P0125,LOC0036,meeting,Interaction preceding the reported incident.
CASE095-EVT006,CASE095,2026-07-16T14:07:00,P0682|P0987,LOC0132,phone_call,Interaction preceding the reported incident.
CASE095-EVT007,CASE095,2026-07-15T20:07:00,P0682|P0260,LOC0241,meeting,Interaction preceding the reported incident.
CASE095-EVT008,CASE095,2026-07-10T11:07:00,P0236|P0207,LOC0111,vehicle_movement,Interaction preceding the reported incident.
CASE095-EVT009,CASE095,2026-07-17T08:07:00,P0236|P0814,LOC0121,phone_call,Interaction preceding the reported incident.
CASE095-EVT010,CASE095,2026-07-13T11:07:00,P0682|P0519,LOC0140,meeting,Interaction preceding the reported incident.
CASE095-EVT011,CASE095,2026-07-18T00:07:00,P0682|P0679,LOC0193,phone_call,Interaction preceding the reported incident.
CASE095-EVT012,CASE095,2026-07-15T23:07:00,P0682|P0802,LOC0081,vehicle_movement,Interaction preceding the reported incident.
CASE095-EVT013,CASE095,2026-07-15T20:07:00,P0236|P0652,LOC0177,meeting,Interaction preceding the reported incident.
CASE095-EVT014,CASE095,2026-07-18T07:07:00,P0236|P0224,LOC0212,phone_call,Interaction preceding the reported incident.
CASE095-EVT015,CASE095,2026-07-15T13:07:00,P0682|P0497,LOC0144,meeting,Interaction preceding the reported incident.
CASE095-EVT016,CASE095,2026-07-09T23:07:00,P0236|P0729,LOC0210,meeting,Interaction preceding the reported incident.
CASE095-EVT017,CASE095,2026-07-17T09:07:00,P0236|P0637,LOC0108,meeting,Interaction preceding the reported incident.
CASE095-EVT018,CASE095,2026-07-13T04:07:00,P0236|P0546,LOC0268,phone_call,Interaction preceding the reported incident.
CASE095-EVT019,CASE095,2026-07-12T10:07:00,P0682|P0426,LOC0010,meeting,Interaction preceding the reported incident.
CASE095-EVT020,CASE095,2026-07-19T06:07:00,P0236|P0876,LOC0013,meeting,Interaction preceding the reported incident.
CASE095-EVT021,CASE095,2026-07-20T16:07:00,P0236,LOC0133,incident,Reported missing-person investigation incident.
CASE096-EVT001,CASE096,2026-01-14T19:05:00,P0673|P0331,LOC0236,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT002,CASE096,2026-01-13T19:05:00,P0331|P0304,LOC0163,meeting,Interaction preceding the reported incident.
CASE096-EVT003,CASE096,2026-01-12T17:05:00,P0304|P0851,LOC0181,meeting,Interaction preceding the reported incident.
CASE096-EVT004,CASE096,2026-01-15T05:05:00,P0851|P0238,LOC0068,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT005,CASE096,2026-01-07T21:05:00,P0238|P0198,LOC0173,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT006,CASE096,2026-01-07T13:05:00,P0198|P0660,LOC0009,phone_call,Interaction preceding the reported incident.
CASE096-EVT007,CASE096,2026-01-13T09:05:00,P0660|P0907,LOC0152,phone_call,Interaction preceding the reported incident.
CASE096-EVT008,CASE096,2026-01-13T19:05:00,P0907|P0588,LOC0269,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT009,CASE096,2026-01-06T13:05:00,P0588|P0947,LOC0180,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT010,CASE096,2026-01-15T03:05:00,P0947|P0788,LOC0089,phone_call,Interaction preceding the reported incident.
CASE096-EVT011,CASE096,2026-01-11T17:05:00,P0788|P0883,LOC0012,meeting,Interaction preceding the reported incident.
CASE096-EVT012,CASE096,2026-01-07T01:05:00,P0883|P0092,LOC0147,phone_call,Interaction preceding the reported incident.
CASE096-EVT013,CASE096,2026-01-09T12:05:00,P0092|P0285,LOC0022,phone_call,Interaction preceding the reported incident.
CASE096-EVT014,CASE096,2026-01-07T20:05:00,P0285|P0809,LOC0273,phone_call,Interaction preceding the reported incident.
CASE096-EVT015,CASE096,2026-01-14T17:05:00,P0809|P0383,LOC0127,phone_call,Interaction preceding the reported incident.
CASE096-EVT016,CASE096,2026-01-11T20:05:00,P0383|P0812,LOC0266,meeting,Interaction preceding the reported incident.
CASE096-EVT017,CASE096,2026-01-12T17:05:00,P0812|P0605,LOC0110,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT018,CASE096,2026-01-10T04:05:00,P0605|P0692,LOC0093,meeting,Interaction preceding the reported incident.
CASE096-EVT019,CASE096,2026-01-06T23:05:00,P0692|P0290,LOC0001,meeting,Interaction preceding the reported incident.
CASE096-EVT020,CASE096,2026-01-12T12:05:00,P0290|P0561,LOC0137,meeting,Interaction preceding the reported incident.
CASE096-EVT021,CASE096,2026-01-07T01:05:00,P0561|P0334,LOC0021,phone_call,Interaction preceding the reported incident.
CASE096-EVT022,CASE096,2026-01-09T15:05:00,P0334|P0981,LOC0089,phone_call,Interaction preceding the reported incident.
CASE096-EVT023,CASE096,2026-01-07T23:05:00,P0981|P0818,LOC0014,meeting,Interaction preceding the reported incident.
CASE096-EVT024,CASE096,2026-01-08T14:05:00,P0818|P0162,LOC0181,meeting,Interaction preceding the reported incident.
CASE096-EVT025,CASE096,2026-01-10T16:05:00,P0162|P0338,LOC0058,meeting,Interaction preceding the reported incident.
CASE096-EVT026,CASE096,2026-01-15T09:05:00,P0338|P0184,LOC0174,phone_call,Interaction preceding the reported incident.
CASE096-EVT027,CASE096,2026-01-08T21:05:00,P0184|P0597,LOC0225,meeting,Interaction preceding the reported incident.
CASE096-EVT028,CASE096,2026-01-11T22:05:00,P0597|P0576,LOC0198,phone_call,Interaction preceding the reported incident.
CASE096-EVT029,CASE096,2026-01-06T10:05:00,P0576|P0865,LOC0245,phone_call,Interaction preceding the reported incident.
CASE096-EVT030,CASE096,2026-01-12T20:05:00,P0865|P0546,LOC0220,meeting,Interaction preceding the reported incident.
CASE096-EVT031,CASE096,2026-01-06T17:05:00,P0546|P0448,LOC0112,meeting,Interaction preceding the reported incident.
CASE096-EVT032,CASE096,2026-01-07T12:05:00,P0448|P0461,LOC0261,meeting,Interaction preceding the reported incident.
CASE096-EVT033,CASE096,2026-01-15T18:05:00,P0461|P0256,LOC0299,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT034,CASE096,2026-01-14T11:05:00,P0256|P0654,LOC0220,phone_call,Interaction preceding the reported incident.
CASE096-EVT035,CASE096,2026-01-07T11:05:00,P0654|P0429,LOC0150,phone_call,Interaction preceding the reported incident.
CASE096-EVT036,CASE096,2026-01-08T03:05:00,P0429|P0591,LOC0126,phone_call,Interaction preceding the reported incident.
CASE096-EVT037,CASE096,2026-01-10T02:05:00,P0591|P0997,LOC0092,meeting,Interaction preceding the reported incident.
CASE096-EVT038,CASE096,2026-01-13T03:05:00,P0997|P0980,LOC0031,phone_call,Interaction preceding the reported incident.
CASE096-EVT039,CASE096,2026-01-16T05:05:00,P0980|P0158,LOC0203,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT040,CASE096,2026-01-10T01:05:00,P0158|P0301,LOC0012,phone_call,Interaction preceding the reported incident.
CASE096-EVT041,CASE096,2026-01-08T14:05:00,P0301|P0884,LOC0237,phone_call,Interaction preceding the reported incident.
CASE096-EVT042,CASE096,2026-01-11T05:05:00,P0884|P0249,LOC0258,meeting,Interaction preceding the reported incident.
CASE096-EVT043,CASE096,2026-01-07T16:05:00,P0249|P0458,LOC0296,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT044,CASE096,2026-01-16T03:05:00,P0458|P0674,LOC0035,meeting,Interaction preceding the reported incident.
CASE096-EVT045,CASE096,2026-01-10T19:05:00,P0674|P0743,LOC0299,phone_call,Interaction preceding the reported incident.
CASE096-EVT046,CASE096,2026-01-14T13:05:00,P0743|P0072,LOC0036,phone_call,Interaction preceding the reported incident.
CASE096-EVT047,CASE096,2026-01-15T17:05:00,P0072|P0362,LOC0004,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT048,CASE096,2026-01-11T02:05:00,P0362|P0214,LOC0291,phone_call,Interaction preceding the reported incident.
CASE096-EVT049,CASE096,2026-01-06T11:05:00,P0214|P0211,LOC0053,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT050,CASE096,2026-01-09T00:05:00,P0211|P0550,LOC0300,phone_call,Interaction preceding the reported incident.
CASE096-EVT051,CASE096,2026-01-09T11:05:00,P0550|P0045,LOC0163,phone_call,Interaction preceding the reported incident.
CASE096-EVT052,CASE096,2026-01-06T16:05:00,P0045|P0121,LOC0118,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT053,CASE096,2026-01-07T00:05:00,P0121|P0431,LOC0034,meeting,Interaction preceding the reported incident.
CASE096-EVT054,CASE096,2026-01-09T09:05:00,P0431|P0790,LOC0250,meeting,Interaction preceding the reported incident.
CASE096-EVT055,CASE096,2026-01-11T22:05:00,P0790|P0364,LOC0207,meeting,Interaction preceding the reported incident.
CASE096-EVT056,CASE096,2026-01-10T15:05:00,P0364|P0227,LOC0259,meeting,Interaction preceding the reported incident.
CASE096-EVT057,CASE096,2026-01-08T04:05:00,P0227|P0294,LOC0041,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT058,CASE096,2026-01-10T15:05:00,P0294|P0849,LOC0077,phone_call,Interaction preceding the reported incident.
CASE096-EVT059,CASE096,2026-01-06T14:05:00,P0849|P0459,LOC0062,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT060,CASE096,2026-01-13T19:05:00,P0459|P0332,LOC0194,phone_call,Interaction preceding the reported incident.
CASE096-EVT061,CASE096,2026-01-11T15:05:00,P0332|P0084,LOC0151,meeting,Interaction preceding the reported incident.
CASE096-EVT062,CASE096,2026-01-09T23:05:00,P0084|P0656,LOC0061,meeting,Interaction preceding the reported incident.
CASE096-EVT063,CASE096,2026-01-14T14:05:00,P0656|P0414,LOC0112,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT064,CASE096,2026-01-09T10:05:00,P0414|P0363,LOC0020,vehicle_movement,Interaction preceding the reported incident.
CASE096-EVT065,CASE096,2026-01-15T23:05:00,P0363|P0102,LOC0119,meeting,Interaction preceding the reported incident.
CASE096-EVT066,CASE096,2026-01-08T23:05:00,P0102|P0279,LOC0057,meeting,Interaction preceding the reported incident.
CASE096-EVT067,CASE096,2026-01-17T05:05:00,P0673,LOC0075,incident,Reported illegal goods distribution incident.
CASE097-EVT001,CASE097,2026-01-12T06:25:00,P0890|P0664,LOC0161,meeting,Interaction preceding the reported incident.
CASE097-EVT002,CASE097,2026-01-18T17:25:00,P0664|P0788,LOC0175,phone_call,Interaction preceding the reported incident.
CASE097-EVT003,CASE097,2026-01-18T21:25:00,P0788|P0676,LOC0110,meeting,Interaction preceding the reported incident.
CASE097-EVT004,CASE097,2026-01-12T10:25:00,P0676|P0900,LOC0032,phone_call,Interaction preceding the reported incident.
CASE097-EVT005,CASE097,2026-01-14T16:25:00,P0900|P0714,LOC0063,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT006,CASE097,2026-01-16T00:25:00,P0714|P0717,LOC0234,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT007,CASE097,2026-01-11T07:25:00,P0717|P0928,LOC0240,phone_call,Interaction preceding the reported incident.
CASE097-EVT008,CASE097,2026-01-11T22:25:00,P0928|P0678,LOC0118,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT009,CASE097,2026-01-15T04:25:00,P0678|P0003,LOC0257,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT010,CASE097,2026-01-10T10:25:00,P0003|P0340,LOC0180,meeting,Interaction preceding the reported incident.
CASE097-EVT011,CASE097,2026-01-17T04:25:00,P0340|P0862,LOC0161,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT012,CASE097,2026-01-14T21:25:00,P0862|P0658,LOC0076,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT013,CASE097,2026-01-11T05:25:00,P0658|P0535,LOC0276,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT014,CASE097,2026-01-13T20:25:00,P0535|P0045,LOC0106,meeting,Interaction preceding the reported incident.
CASE097-EVT015,CASE097,2026-01-10T07:25:00,P0045|P0190,LOC0164,meeting,Interaction preceding the reported incident.
CASE097-EVT016,CASE097,2026-01-13T17:25:00,P0190|P0391,LOC0080,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT017,CASE097,2026-01-12T23:25:00,P0391|P0792,LOC0155,phone_call,Interaction preceding the reported incident.
CASE097-EVT018,CASE097,2026-01-14T23:25:00,P0792|P0593,LOC0048,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT019,CASE097,2026-01-19T18:25:00,P0593|P0059,LOC0221,meeting,Interaction preceding the reported incident.
CASE097-EVT020,CASE097,2026-01-14T15:25:00,P0059|P0299,LOC0149,meeting,Interaction preceding the reported incident.
CASE097-EVT021,CASE097,2026-01-18T06:25:00,P0299|P0974,LOC0116,vehicle_movement,Interaction preceding the reported incident.
CASE097-EVT022,CASE097,2026-01-21T00:25:00,P0890,LOC0185,incident,Reported corporate fraud incident.
CASE098-EVT001,CASE098,2025-12-07T11:52:00,P0224|P0103,LOC0026,phone_call,Interaction preceding the reported incident.
CASE098-EVT002,CASE098,2025-12-06T14:52:00,P0224|P0241,LOC0299,vehicle_movement,Interaction preceding the reported incident.
CASE098-EVT003,CASE098,2025-12-10T13:52:00,P0103|P0241,LOC0233,phone_call,Interaction preceding the reported incident.
CASE098-EVT004,CASE098,2025-12-13T07:52:00,P0103|P0690,LOC0209,meeting,Interaction preceding the reported incident.
CASE098-EVT005,CASE098,2025-12-09T16:52:00,P0241|P0690,LOC0284,phone_call,Interaction preceding the reported incident.
CASE098-EVT006,CASE098,2025-12-14T16:52:00,P0224,LOC0018,incident,Reported organized theft incident.
CASE099-EVT001,CASE099,2026-06-11T21:57:00,P0519|P0229,LOC0199,meeting,Interaction preceding the reported incident.
CASE099-EVT002,CASE099,2026-06-14T07:57:00,P0935|P0270,LOC0147,meeting,Interaction preceding the reported incident.
CASE099-EVT003,CASE099,2026-06-14T04:57:00,P0935|P0061,LOC0130,vehicle_movement,Interaction preceding the reported incident.
CASE099-EVT004,CASE099,2026-06-08T02:57:00,P0935|P0001,LOC0230,phone_call,Interaction preceding the reported incident.
CASE099-EVT005,CASE099,2026-06-17T07:57:00,P0935|P0246,LOC0141,phone_call,Interaction preceding the reported incident.
CASE099-EVT006,CASE099,2026-06-09T12:57:00,P0935|P0158,LOC0155,vehicle_movement,Interaction preceding the reported incident.
CASE099-EVT007,CASE099,2026-06-07T18:57:00,P0935|P0534,LOC0046,meeting,Interaction preceding the reported incident.
CASE099-EVT008,CASE099,2026-06-15T08:57:00,P0935|P0934,LOC0021,vehicle_movement,Interaction preceding the reported incident.
CASE099-EVT009,CASE099,2026-06-11T17:57:00,P0519|P0701,LOC0223,phone_call,Interaction preceding the reported incident.
CASE099-EVT010,CASE099,2026-06-13T21:57:00,P0519|P0230,LOC0195,phone_call,Interaction preceding the reported incident.
CASE099-EVT011,CASE099,2026-06-11T04:57:00,P0935|P0666,LOC0282,meeting,Interaction preceding the reported incident.
