cdr_id,case_id,caller_phone_id,receiver_phone_id,timestamp,duration_seconds,call_type,tower_location_id
CDR16764,CASE081,PH0495,PH0724,2025-11-01T15:18:00,863,voice,LOC0200
CDR16765,CASE081,PH0681,PH0724,2025-10-27T16:18:00,15,voice,LOC0260
CDR16766,CASE081,PH0681,PH0724,2025-10-29T20:18:00,297,voice,LOC0127
CDR16767,CASE081,PH0681,PH0724,2025-10-26T00:18:00,492,voice,LOC0198
CDR16768,CASE081,PH0681,PH0724,2025-10-25T00:18:00,394,sms,LOC0173
CDR16769,CASE081,PH0681,PH0724,2025-10-25T22:18:00,684,voice,LOC0141
CDR16770,CASE081,PH0681,PH0724,2025-10-31T06:18:00,305,sms,LOC0062
CDR16771,CASE081,PH0681,PH0577,2025-10-31T15:18:00,592,voice,LOC0080
CDR16772,CASE081,PH0681,PH0577,2025-10-24T05:18:00,560,voice,LOC0282
CDR16773,CASE081,PH0681,PH0577,2025-11-01T23:18:00,492,voice,LOC0247
CDR16774,CASE081,PH0681,PH0577,2025-10-27T12:18:00,823,voice,LOC0211
CDR16775,CASE081,PH0681,PH0577,2025-10-26T11:18:00,877,voice,LOC0229
CDR16776,CASE081,PH0681,PH0577,2025-10-29T05:18:00,164,voice,LOC0174
CDR16777,CASE081,PH0724,PH0577,2025-10-30T10:18:00,572,sms,LOC0101
CDR16778,CASE081,PH0724,PH0577,2025-10-28T15:18:00,739,voice,LOC0217
CDR16779,CASE081,PH0724,PH0577,2025-10-28T19:18:00,769,voice,LOC0166
CDR16780,CASE081,PH0724,PH0577,2025-10-29T11:18:00,542,voice,LOC0203
CDR16781,CASE081,PH0724,PH0577,2025-10-26T09:18:00,776,sms,LOC0168
CDR16782,CASE081,PH0724,PH0509,2025-10-26T08:18:00,212,sms,LOC0121
CDR16783,CASE081,PH0724,PH0508,2025-10-25T21:18:00,839,voice,LOC0155
CDR16784,CASE081,PH0724,PH0508,2025-10-23T21:18:00,867,sms,LOC0137
CDR16785,CASE081,PH0724,PH0508,2025-10-31T12:18:00,851,sms,LOC0039
CDR16786,CASE081,PH0724,PH0508,2025-10-29T08:18:00,347,sms,LOC0269
CDR16787,CASE081,PH0577,PH0508,2025-10-31T01:18:00,420,voice,LOC0266
CDR16788,CASE081,PH0577,PH0509,2025-10-31T07:18:00,175,voice,LOC0156
CDR16789,CASE081,PH0577,PH0509,2025-10-31T12:18:00,581,voice,LOC0168
CDR16790,CASE081,PH0577,PH0509,2025-10-25T03:18:00,349,sms,LOC0174
CDR16791,CASE081,PH0577,PH0087,2025-10-25T17:18:00,605,voice,LOC0160
CDR16792,CASE081,PH0577,PH0087,2025-10-23T22:18:00,602,voice,LOC0200
CDR16793,CASE081,PH0577,PH0087,2025-10-27T21:18:00,393,voice,LOC0261
CDR16794,CASE081,PH0509,PH0087,2025-10-27T20:18:00,603,sms,LOC0144
CDR16795,CASE081,PH0509,PH0087,2025-10-29T08:18:00,659,voice,LOC0098
CDR16796,CASE081,PH0508,PH0502,2025-10-31T13:18:00,481,sms,LOC0219
CDR16797,CASE081,PH0508,PH0502,2025-10-29T10:18:00,543,voice,LOC0105
CDR16798,CASE081,PH0508,PH0502,2025-10-29T17:18:00,249,voice,LOC0254
CDR16799,CASE081,PH0508,PH0502,2025-10-31T20:18:00,62,sms,LOC0165
CDR16800,CASE081,PH0509,PH0502,2025-10-24T23:18:00,289,voice,LOC0174
CDR16801,CASE081,PH0087,PH0502,2025-10-27T08:18:00,68,voice,LOC0229
CDR16802,CASE081,PH0087,PH0502,2025-10-25T01:18:00,530,sms,LOC0060
CDR16803,CASE081,PH0087,PH0502,2025-10-31T08:18:00,170,voice,LOC0008
CDR16804,CASE081,PH0087,PH0502,2025-10-25T05:18:00,61,voice,LOC0116
CDR16805,CASE081,PH0087,PH0008,2025-11-01T17:18:00,788,sms,LOC0088
CDR16806,CASE081,PH0087,PH0008,2025-10-30T16:18:00,899,voice,LOC0073
CDR16807,CASE081,PH0087,PH0008,2025-11-02T12:18:00,783,sms,LOC0150
CDR16808,CASE081,PH0087,PH0008,2025-10-30T00:18:00,297,voice,LOC0293
CDR16809,CASE081,PH0502,PH0008,2025-10-31T01:18:00,150,voice,LOC0213
CDR16810,CASE081,PH0502,PH0008,2025-10-24T08:18:00,578,sms,LOC0266
CDR16811,CASE081,PH0502,PH0008,2025-10-30T19:18:00,772,voice,LOC0287
CDR16812,CASE081,PH0502,PH0008,2025-10-29T21:18:00,172,voice,LOC0036
CDR16813,CASE081,PH0502,PH0008,2025-10-30T06:18:00,220,voice,LOC0270
CDR16814,CASE081,PH0502,PH0008,2025-11-02T04:18:00,281,sms,LOC0257
CDR16815,CASE081,PH0502,PH0793,2025-10-27T02:18:00,448,voice,LOC0247
CDR16816,CASE081,PH0502,PH0793,2025-10-26T23:18:00,464,voice,LOC0052
CDR16817,CASE081,PH0502,PH0792,2025-10-28T22:18:00,546,voice,LOC0097
CDR16818,CASE081,PH0008,PH0792,2025-10-27T15:18:00,66,sms,LOC0258
CDR16819,CASE081,PH0008,PH0792,2025-10-23T22:18:00,274,voice,LOC0133
CDR16820,CASE081,PH0008,PH0793,2025-10-29T22:18:00,655,voice,LOC0280
CDR16821,CASE081,PH0008,PH0792,2025-10-31T12:18:00,141,sms,LOC0174
CDR16822,CASE081,PH0008,PH0793,2025-10-29T22:18:00,310,voice,LOC0034
CDR16823,CASE081,PH0008,PH0792,2025-10-27T00:18:00,651,sms,LOC0052
CDR16824,CASE081,PH0008,PH0583,2025-10-29T13:18:00,474,voice,LOC0248
CDR16825,CASE081,PH0008,PH0583,2025-10-26T09:18:00,645,voice,LOC0013
CDR16826,CASE081,PH0008,PH0583,2025-10-30T22:18:00,515,voice,LOC0025
CDR16827,CASE081,PH0792,PH0583,2025-10-29T00:18:00,206,sms,LOC0176
CDR16828,CASE081,PH0792,PH0583,2025-10-28T02:18:00,243,voice,LOC0125
CDR16829,CASE081,PH0793,PH0583,2025-10-28T08:18:00,646,sms,LOC0125
CDR16830,CASE081,PH0792,PH0583,2025-11-02T06:18:00,474,voice,LOC0080
CDR16831,CASE081,PH0792,PH0583,2025-10-24T15:18:00,115,voice,LOC0252
CDR16832,CASE081,PH0793,PH1146,2025-10-27T15:18:00,852,voice,LOC0050
CDR16833,CASE081,PH0792,PH1146,2025-10-31T06:18:00,339,voice,LOC0078
CDR16834,CASE081,PH0583,PH1146,2025-10-27T00:18:00,490,voice,LOC0272
CDR16835,CASE081,PH0583,PH1146,2025-10-28T16:18:00,665,sms,LOC0254
CDR16836,CASE081,PH0583,PH1146,2025-11-01T21:18:00,558,voice,LOC0177
CDR16837,CASE081,PH0583,PH1146,2025-10-24T09:18:00,360,voice,LOC0145
CDR16838,CASE081,PH0583,PH1146,2025-10-23T21:18:00,41,voice,LOC0012
CDR16839,CASE081,PH0583,PH1099,2025-10-31T19:18:00,569,voice,LOC0010
CDR16840,CASE081,PH0583,PH1098,2025-10-30T17:18:00,441,voice,LOC0074
CDR16841,CASE081,PH0583,PH1099,2025-10-26T18:18:00,885,voice,LOC0151
CDR16842,CASE081,PH0583,PH1099,2025-10-31T10:18:00,733,voice,LOC0253
CDR16843,CASE081,PH1146,PH1098,2025-10-26T21:18:00,138,sms,LOC0235
CDR16844,CASE081,PH1146,PH1099,2025-10-25T14:18:00,99,voice,LOC0218
CDR16845,CASE081,PH1146,PH1097,2025-10-23T18:18:00,776,sms,LOC0157
CDR16846,CASE081,PH1146,PH1097,2025-10-29T05:18:00,794,voice,LOC0138
CDR16847,CASE081,PH1146,PH1097,2025-10-29T12:18:00,775,voice,LOC0251
CDR16848,CASE081,PH1146,PH1097,2025-10-24T00:18:00,654,voice,LOC0282
CDR16849,CASE081,PH1146,PH1097,2025-10-24T08:18:00,231,voice,LOC0251
CDR16850,CASE081,PH1146,PH1097,2025-10-30T10:18:00,722,voice,LOC0044
CDR16851,CASE081,PH1099,PH1097,2025-10-31T13:18:00,454,sms,LOC0076
CDR16852,CASE081,PH1098,PH1097,2025-10-24T20:18:00,505,voice,LOC0191
CDR16853,CASE081,PH1099,PH1097,2025-11-01T16:18:00,550,sms,LOC0010
CDR16854,CASE081,PH1098,PH1097,2025-10-26T00:18:00,797,sms,LOC0201
CDR16855,CASE081,PH1098,PH1097,2025-10-30T18:18:00,703,sms,LOC0034
CDR16856,CASE081,PH1099,PH0798,2025-10-29T15:18:00,823,sms,LOC0131
CDR16857,CASE081,PH1099,PH0798,2025-10-31T03:18:00,107,voice,LOC0204
CDR16858,CASE081,PH1099,PH0798,2025-10-23T19:18:00,848,voice,LOC0122
CDR16859,CASE081,PH1098,PH0798,2025-10-26T03:18:00,664,voice,LOC0177
CDR16860,CASE081,PH1099,PH0798,2025-10-26T11:18:00,498,voice,LOC0150
CDR16861,CASE081,PH1099,PH0798,2025-10-26T21:18:00,692,voice,LOC0254
CDR16862,CASE081,PH1097,PH0798,2025-10-28T21:18:00,247,voice,LOC0058
CDR16863,CASE081,PH1097,PH0798,2025-10-24T17:18:00,223,voice,LOC0047
CDR16864,CASE081,PH1097,PH0485,2025-10-27T16:18:00,209,sms,LOC0106
CDR16865,CASE081,PH1097,PH0485,2025-11-02T06:18:00,81,voice,LOC0003
CDR16866,CASE081,PH1097,PH0485,2025-10-25T03:18:00,791,voice,LOC0206
CDR16867,CASE081,PH1097,PH0485,2025-10-30T20:18:00,573,voice,LOC0099
CDR16868,CASE081,PH1097,PH0485,2025-11-01T17:18:00,164,voice,LOC0234
CDR16869,CASE081,PH0798,PH0485,2025-10-30T14:18:00,684,voice,LOC0233
CDR16870,CASE081,PH0798,PH0485,2025-11-02T02:18:00,468,voice,LOC0156
CDR16871,CASE081,PH0798,PH0485,2025-11-02T07:18:00,889,sms,LOC0288
CDR16872,CASE081,PH0798,PH0485,2025-11-02T13:18:00,153,voice,LOC0060
CDR16873,CASE081,PH0798,PH1013,2025-10-23T20:18:00,507,sms,LOC0176
CDR16874,CASE081,PH0798,PH1013,2025-10-25T21:18:00,277,voice,LOC0234
CDR16875,CASE081,PH0798,PH1013,2025-10-26T16:18:00,140,sms,LOC0249
CDR16876,CASE081,PH0798,PH1013,2025-10-26T22:18:00,412,voice,LOC0202
CDR16877,CASE081,PH0485,PH1013,2025-10-25T00:18:00,625,sms,LOC0161
CDR16878,CASE081,PH0485,PH1013,2025-10-31T02:18:00,864,voice,LOC0073
CDR16879,CASE081,PH0485,PH1013,2025-10-26T06:18:00,714,sms,LOC0165
CDR16880,CASE081,PH0485,PH1013,2025-11-01T06:18:00,832,voice,LOC0059
CDR16881,CASE081,PH0485,PH1153,2025-10-27T09:18:00,122,voice,LOC0191
CDR16882,CASE081,PH0485,PH1153,2025-10-26T05:18:00,437,voice,LOC0020
CDR16883,CASE081,PH0485,PH1153,2025-10-24T15:18:00,234,sms,LOC0238
CDR16884,CASE081,PH0485,PH1153,2025-10-24T18:18:00,639,sms,LOC0104
CDR16885,CASE081,PH1013,PH1153,2025-10-28T11:18:00,514,voice,LOC0290
CDR16886,CASE081,PH1013,PH1153,2025-10-23T17:18:00,364,voice,LOC0171
CDR16887,CASE081,PH1013,PH1153,2025-10-26T09:18:00,892,voice,LOC0123
CDR16888,CASE081,PH1013,PH0654,2025-10-30T05:18:00,474,voice,LOC0148
CDR16889,CASE081,PH1013,PH0654,2025-10-26T05:18:00,362,voice,LOC0169
CDR16890,CASE081,PH1013,PH0654,2025-10-24T00:18:00,866,voice,LOC0029
CDR16891,CASE081,PH1013,PH0654,2025-10-27T09:18:00,247,voice,LOC0217
CDR16892,CASE081,PH1013,PH0654,2025-10-27T18:18:00,872,voice,LOC0261
CDR16893,CASE081,PH1013,PH0654,2025-10-31T09:18:00,265,voice,LOC0266
CDR16894,CASE081,PH1153,PH0654,2025-10-31T13:18:00,712,voice,LOC0050
CDR16895,CASE081,PH1153,PH0654,2025-10-28T06:18:00,75,voice,LOC0003
CDR16896,CASE081,PH1153,PH0452,2025-10-23T22:18:00,142,voice,LOC0284
CDR16897,CASE081,PH1153,PH0452,2025-10-31T16:18:00,427,sms,LOC0139
CDR16898,CASE081,PH1153,PH0452,2025-10-29T13:18:00,233,sms,LOC0071
CDR16899,CASE081,PH0654,PH0452,2025-11-02T10:18:00,860,sms,LOC0232
CDR16900,CASE081,PH0654,PH0452,2025-10-23T17:18:00,678,voice,LOC0073
CDR16901,CASE081,PH0654,PH0300,2025-10-30T05:18:00,77,sms,LOC0081
CDR16902,CASE081,PH0654,PH0300,2025-11-02T09:18:00,64,voice,LOC0167
CDR16903,CASE081,PH0654,PH0300,2025-10-26T00:18:00,151,voice,LOC0055
CDR16904,CASE081,PH0654,PH0300,2025-10-31T04:18:00,181,voice,LOC0185
CDR16905,CASE081,PH0452,PH0300,2025-10-26T13:18:00,136,voice,LOC0004
CDR16906,CASE081,PH0452,PH0300,2025-10-26T13:18:00,235,voice,LOC0242
CDR16907,CASE081,PH0452,PH0300,2025-11-01T21:18:00,132,sms,LOC0041
CDR16908,CASE081,PH0452,PH0300,2025-10-30T11:18:00,622,sms,LOC0152
CDR16909,CASE081,PH0452,PH0404,2025-10-24T02:18:00,152,voice,LOC0146
CDR16910,CASE081,PH0452,PH0404,2025-11-01T01:18:00,297,voice,LOC0035
CDR16911,CASE081,PH0452,PH0404,2025-11-02T03:18:00,374,voice,LOC0049
CDR16912,CASE081,PH0300,PH0404,2025-10-24T01:18:00,403,voice,LOC0278
CDR16913,CASE081,PH0300,PH0404,2025-10-29T06:18:00,843,voice,LOC0110
CDR16914,CASE081,PH0300,PH0338,2025-10-25T04:18:00,714,voice,LOC0239
CDR16915,CASE081,PH0300,PH0338,2025-10-27T19:18:00,271,voice,LOC0032
CDR16916,CASE081,PH0300,PH0338,2025-10-28T09:18:00,823,voice,LOC0140
CDR16917,CASE081,PH0300,PH0338,2025-11-01T11:18:00,406,sms,LOC0103
CDR16918,CASE081,PH0404,PH0338,2025-10-24T03:18:00,579,voice,LOC0017
CDR16919,CASE081,PH0404,PH0338,2025-11-01T19:18:00,549,sms,LOC0242
CDR16920,CASE081,PH0404,PH0338,2025-11-01T21:18:00,441,voice,LOC0053
CDR16921,CASE081,PH0404,PH0338,2025-10-26T18:18:00,582,sms,LOC0002
CDR16922,CASE081,PH0404,PH0613,2025-11-01T00:18:00,61,sms,LOC0214
CDR16923,CASE081,PH0404,PH0613,2025-10-28T20:18:00,529,voice,LOC0093
CDR16924,CASE081,PH0404,PH0613,2025-10-26T11:18:00,337,voice,LOC0053
CDR16925,CASE081,PH0404,PH0613,2025-10-24T11:18:00,781,sms,LOC0045
CDR16926,CASE081,PH0404,PH0613,2025-10-29T18:18:00,189,voice,LOC0212
CDR16927,CASE081,PH0338,PH0613,2025-10-24T19:18:00,325,sms,LOC0162
CDR16928,CASE081,PH0338,PH0613,2025-10-31T19:18:00,779,voice,LOC0212
CDR16929,CASE081,PH0338,PH0613,2025-10-29T01:18:00,730,voice,LOC0021
CDR16930,CASE081,PH0338,PH1096,2025-10-23T21:18:00,745,voice,LOC0222
CDR16931,CASE081,PH0338,PH1096,2025-11-01T12:18:00,308,voice,LOC0021
CDR16932,CASE081,PH0338,PH1096,2025-10-25T09:18:00,602,voice,LOC0085
CDR16933,CASE081,PH0338,PH1096,2025-10-31T00:18:00,879,voice,LOC0285
CDR16934,CASE081,PH0338,PH1096,2025-10-28T17:18:00,839,voice,LOC0092
CDR16935,CASE081,PH0613,PH1096,2025-10-29T02:18:00,521,sms,LOC0196
CDR16936,CASE081,PH0613,PH1096,2025-10-25T02:18:00,641,voice,LOC0171
CDR16937,CASE081,PH0404,PH0980,2025-10-16T19:18:00,127,sms,LOC0033
CDR16938,CASE081,PH0500,PH0864,2025-10-17T05:18:00,242,voice,LOC0289
CDR16939,CASE081,PH0501,PH0518,2025-10-28T08:18:00,517,sms,LOC0088
CDR16940,CASE081,PH1033,PH0018,2025-10-16T20:18:00,294,sms,LOC0208
CDR16941,CASE081,PH0676,PH0384,2025-10-12T22:18:00,563,voice,LOC0022
CDR16942,CASE081,PH0649,PH0784,2025-10-17T18:18:00,186,voice,LOC0271
CDR16943,CASE081,PH0724,PH0744,2025-10-14T01:18:00,444,voice,LOC0035
CDR16944,CASE081,PH0915,PH0855,2025-10-20T23:18:00,364,voice,LOC0288
CDR16945,CASE081,PH0676,PH0179,2025-10-29T01:18:00,551,sms,LOC0029
CDR16946,CASE081,PH1097,PH0508,2025-10-30T06:18:00,79,voice,LOC0207
CDR16947,CASE081,PH0508,PH0341,2025-11-01T01:18:00,257,voice,LOC0180
CDR16948,CASE081,PH0121,PH1151,2025-10-31T12:18:00,587,voice,LOC0024
CDR16949,CASE081,PH0121,PH0518,2025-10-28T14:18:00,261,voice,LOC0213
CDR16950,CASE081,PH0798,PH0553,2025-11-02T15:18:00,248,voice,LOC0038
CDR16951,CASE081,PH0570,PH0515,2025-10-24T19:18:00,318,voice,LOC0300
CDR16952,CASE081,PH1153,PH0693,2025-10-30T10:18:00,358,sms,LOC0206
CDR16953,CASE081,PH1096,PH0407,2025-10-31T15:18:00,285,sms,LOC0230
CDR16954,CASE081,PH0495,PH0289,2025-10-25T01:18:00,567,voice,LOC0201
CDR16955,CASE081,PH1034,PH0353,2025-10-31T16:18:00,40,voice,LOC0101
CDR16956,CASE081,PH0338,PH0977,2025-10-26T01:18:00,294,sms,LOC0031
CDR16957,CASE081,PH0613,PH0666,2025-10-21T15:18:00,341,voice,LOC0200
CDR16958,CASE081,PH0121,PH0927,2025-10-26T15:18:00,360,sms,LOC0028
CDR16959,CASE081,PH0403,PH0587,2025-10-13T04:18:00,258,sms,LOC0250
CDR16960,CASE081,PH0502,PH1061,2025-10-30T09:18:00,261,voice,LOC0087
CDR16961,CASE081,PH0583,PH1055,2025-10-15T15:18:00,25,voice,LOC0124
CDR16962,CASE081,PH1138,PH0636,2025-10-24T19:18:00,458,voice,LOC0174
CDR16963,CASE081,PH1034,PH0259,2025-10-15T19:18:00,332,sms,LOC0262
CDR16964,CASE081,PH0501,PH0921,2025-10-25T15:18:00,142,voice,LOC0182
CDR16965,CASE081,PH0121,PH0132,2025-10-28T19:18:00,441,sms,LOC0255
CDR16966,CASE081,PH0681,PH1071,2025-10-26T12:18:00,246,voice,LOC0048
CDR16967,CASE081,PH0864,PH1112,2025-10-29T11:18:00,565,sms,LOC0295
CDR16968,CASE081,PH0266,PH0030,2025-10-19T02:18:00,260,voice,LOC0270
CDR16969,CASE081,PH0577,PH0008,2025-10-20T11:18:00,422,sms,LOC0054
CDR16970,CASE081,PH1146,PH0245,2025-10-15T12:18:00,584,voice,LOC0210
CDR16971,CASE081,PH0583,PH0894,2025-11-02T13:18:00,83,sms,LOC0224
CDR16972,CASE081,PH1096,PH0718,2025-10-20T11:18:00,41,voice,LOC0072
CDR16973,CASE081,PH0121,PH0797,2025-10-25T10:18:00,184,sms,LOC0291
CDR16974,CASE081,PH0654,PH0687,2025-10-31T00:18:00,427,voice,LOC0068
CDR16975,CASE081,PH1099,PH0302,2025-10-18T18:18:00,419,voice,LOC0102
CDR16976,CASE081,PH0583,PH0065,2025-10-24T23:18:00,364,sms,LOC0129
CDR16977,CASE081,PH0338,PH0151,2025-10-21T14:18:00,412,sms,LOC0282
CDR16978,CASE081,PH0677,PH0597,2025-10-27T09:18:00,488,voice,LOC0202
CDR16979,CASE081,PH0133,PH0170,2025-10-16T20:18:00,10,sms,LOC0059
CDR16980,CASE081,PH0792,PH0298,2025-10-31T20:18:00,561,sms,LOC0184
CDR16981,CASE081,PH0496,PH1012,2025-10-25T21:18:00,258,sms,LOC0209
CDR16982,CASE081,PH0500,PH1160,2025-10-18T02:18:00,94,sms,LOC0007
CDR16983,CASE081,PH0792,PH0174,2025-10-20T09:18:00,239,sms,LOC0218
CDR16984,CASE081,PH1138,PH0934,2025-10-29T03:18:00,343,voice,LOC0176
CDR16985,CASE081,PH0008,PH0066,2025-11-01T23:18:00,299,voice,LOC0283
CDR16986,CASE081,PH0677,PH0676,2025-11-02T14:18:00,543,voice,LOC0135
CDR16987,CASE081,PH0404,PH0806,2025-11-01T22:18:00,38,voice,LOC0113
CDR16988,CASE081,PH0677,PH0839,2025-10-21T21:18:00,536,voice,LOC0285
CDR16989,CASE081,PH0008,PH0686,2025-10-14T11:18:00,318,sms,LOC0270
CDR16990,CASE081,PH0508,PH0463,2025-10-26T10:18:00,68,sms,LOC0094
CDR16991,CASE081,PH0577,PH0177,2025-10-20T09:18:00,514,voice,LOC0002
CDR16992,CASE081,PH0266,PH0690,2025-10-22T04:18:00,206,sms,LOC0276
CDR16993,CASE081,PH0583,PH0182,2025-10-12T18:18:00,476,voice,LOC0082
CDR16994,CASE081,PH0496,PH0691,2025-10-26T09:18:00,441,voice,LOC0245
CDR16995,CASE081,PH0501,PH0266,2025-10-22T18:18:00,280,sms,LOC0090
CDR16996,CASE081,PH0402,PH0020,2025-10-24T04:18:00,295,sms,LOC0271
CDR16997,CASE081,PH0793,PH1112,2025-10-18T08:18:00,352,voice,LOC0125
CDR16998,CASE081,PH0500,PH1047,2025-10-23T12:18:00,596,voice,LOC0127
CDR16999,CASE081,PH0338,PH0724,2025-10-31T13:18:00,101,sms,LOC0144
CDR17000,CASE081,PH1013,PH0592,2025-10-15T09:18:00,444,voice,LOC0062
CDR17001,CASE081,PH0338,PH1007,2025-10-27T09:18:00,119,voice,LOC0055
CDR17002,CASE081,PH0864,PH1014,2025-10-13T12:18:00,401,sms,LOC0226
CDR17003,CASE081,PH1013,PH0969,2025-10-23T16:18:00,273,sms,LOC0250
CDR17004,CASE081,PH0495,PH0002,2025-10-17T09:18:00,464,voice,LOC0134
CDR17005,CASE081,PH0495,PH1101,2025-10-25T04:18:00,263,voice,LOC0269
CDR17006,CASE081,PH0613,PH0695,2025-10-23T18:18:00,464,sms,LOC0070
CDR17007,CASE081,PH0500,PH0600,2025-10-24T13:18:00,402,sms,LOC0122
CDR17008,CASE081,PH0338,PH1015,2025-10-28T06:18:00,515,sms,LOC0070
CDR17009,CASE081,PH1033,PH0947,2025-10-22T00:18:00,386,sms,LOC0121
CDR17010,CASE081,PH0266,PH0989,2025-10-21T01:18:00,439,sms,LOC0098
CDR17011,CASE081,PH0570,PH0977,2025-10-14T06:18:00,465,sms,LOC0208
CDR17012,CASE081,PH1034,PH0831,2025-10-16T03:18:00,219,voice,LOC0252
CDR17013,CASE081,PH0508,PH0362,2025-10-24T14:18:00,118,voice,LOC0162
CDR17014,CASE081,PH0402,PH0710,2025-10-22T01:18:00,100,sms,LOC0267
CDR17015,CASE081,PH0724,PH0851,2025-10-13T08:18:00,172,voice,LOC0226
CDR17016,CASE081,PH0501,PH1044,2025-10-28T02:18:00,233,voice,LOC0033
CDR17017,CASE081,PH1096,PH0069,2025-10-27T13:18:00,541,voice,LOC0282
CDR17018,CASE081,PH0654,PH0887,2025-10-21T02:18:00,464,sms,LOC0023
CDR17019,CASE081,PH0681,PH0880,2025-10-31T22:18:00,565,sms,LOC0045
CDR17020,CASE081,PH1033,PH0893,2025-10-13T05:18:00,139,sms,LOC0132
CDR17021,CASE081,PH0121,PH0613,2025-11-02T09:18:00,340,sms,LOC0015
CDR17022,CASE081,PH1012,PH0812,2025-10-30T22:18:00,523,voice,LOC0242
CDR17023,CASE081,PH1098,PH0037,2025-10-24T05:18:00,101,sms,LOC0160
CDR17024,CASE081,PH1138,PH0446,2025-10-23T15:18:00,369,sms,LOC0209
CDR17025,CASE081,PH0577,PH0935,2025-10-23T12:18:00,432,sms,LOC0148
CDR17026,CASE081,PH1033,PH0985,2025-10-20T10:18:00,576,sms,LOC0224
CDR17027,CASE082,PH0615,PH0121,2025-09-13T04:56:00,110,voice,LOC0270
CDR17028,CASE082,PH0615,PH0121,2025-09-12T14:56:00,770,voice,LOC0126
CDR17029,CASE082,PH0614,PH0121,2025-09-14T00:56:00,513,voice,LOC0007
CDR17030,CASE082,PH0615,PH0121,2025-09-18T07:56:00,671,voice,LOC0204
CDR17031,CASE082,PH0121,PH0277,2025-09-20T05:56:00,127,sms,LOC0062
CDR17032,CASE082,PH0121,PH0277,2025-09-15T01:56:00,121,sms,LOC0232
CDR17033,CASE082,PH0121,PH0277,2025-09-16T19:56:00,440,sms,LOC0124
CDR17034,CASE082,PH0121,PH0277,2025-09-15T16:56:00,890,voice,LOC0137
CDR17035,CASE082,PH0277,PH0607,2025-09-21T21:56:00,321,sms,LOC0290
CDR17036,CASE082,PH0277,PH0607,2025-09-20T06:56:00,338,voice,LOC0296
CDR17037,CASE082,PH0277,PH0607,2025-09-16T00:56:00,88,voice,LOC0294
CDR17038,CASE082,PH0277,PH0607,2025-09-15T07:56:00,80,voice,LOC0214
CDR17039,CASE082,PH0277,PH0607,2025-09-20T07:56:00,237,voice,LOC0107
CDR17040,CASE082,PH0607,PH0619,2025-09-12T22:56:00,716,sms,LOC0253
CDR17041,CASE082,PH0607,PH0619,2025-09-18T03:56:00,98,voice,LOC0007
CDR17042,CASE082,PH0607,PH0619,2025-09-18T23:56:00,666,voice,LOC0158
CDR17043,CASE082,PH0607,PH0619,2025-09-12T18:56:00,575,voice,LOC0065
CDR17044,CASE082,PH0607,PH0619,2025-09-19T20:56:00,135,voice,LOC0160
CDR17045,CASE082,PH0619,PH0457,2025-09-18T22:56:00,362,voice,LOC0036
CDR17046,CASE082,PH0619,PH0457,2025-09-14T12:56:00,649,sms,LOC0040
CDR17047,CASE082,PH0457,PH0815,2025-09-15T20:56:00,217,voice,LOC0238
CDR17048,CASE082,PH0457,PH0815,2025-09-15T11:56:00,279,voice,LOC0022
CDR17049,CASE082,PH0457,PH0815,2025-09-20T05:56:00,661,voice,LOC0211
CDR17050,CASE082,PH0457,PH0815,2025-09-18T21:56:00,459,sms,LOC0124
CDR17051,CASE082,PH0457,PH0815,2025-09-18T07:56:00,591,voice,LOC0021
CDR17052,CASE082,PH0457,PH0815,2025-09-15T18:56:00,892,voice,LOC0260
CDR17053,CASE082,PH0815,PH0633,2025-09-21T17:56:00,488,voice,LOC0104
CDR17054,CASE082,PH0815,PH0633,2025-09-16T19:56:00,177,sms,LOC0209
CDR17055,CASE082,PH0815,PH0633,2025-09-19T01:56:00,459,voice,LOC0162
CDR17056,CASE082,PH0815,PH0633,2025-09-19T13:56:00,752,voice,LOC0208
CDR17057,CASE082,PH0815,PH0633,2025-09-13T11:56:00,250,voice,LOC0231
CDR17058,CASE082,PH0633,PH0500,2025-09-21T21:56:00,893,voice,LOC0148
CDR17059,CASE082,PH0633,PH0500,2025-09-20T22:56:00,818,voice,LOC0069
CDR17060,CASE082,PH0501,PH0359,2025-09-13T12:56:00,292,voice,LOC0008
CDR17061,CASE082,PH0500,PH0359,2025-09-18T11:56:00,440,sms,LOC0181
CDR17062,CASE082,PH0359,PH1000,2025-09-16T12:56:00,519,voice,LOC0270
CDR17063,CASE082,PH0359,PH1000,2025-09-16T11:56:00,218,sms,LOC0121
CDR17064,CASE082,PH0359,PH0999,2025-09-22T10:56:00,672,voice,LOC0288
CDR17065,CASE082,PH1000,PH0372,2025-09-21T14:56:00,343,sms,LOC0190
CDR17066,CASE082,PH0999,PH0372,2025-09-18T17:56:00,640,voice,LOC0245
CDR17067,CASE082,PH1000,PH0372,2025-09-19T18:56:00,155,voice,LOC0203
CDR17068,CASE082,PH1000,PH0372,2025-09-13T17:56:00,617,voice,LOC0033
CDR17069,CASE082,PH0999,PH0372,2025-09-18T11:56:00,709,voice,LOC0153
CDR17070,CASE082,PH0372,PH0048,2025-09-20T23:56:00,611,sms,LOC0152
CDR17071,CASE082,PH0372,PH0048,2025-09-21T20:56:00,781,sms,LOC0012
CDR17072,CASE082,PH0048,PH0675,2025-09-13T19:56:00,882,voice,LOC0025
CDR17073,CASE082,PH0048,PH0675,2025-09-13T22:56:00,853,voice,LOC0074
