evidence_id,case_id,source_table,record_id,evidence_type,collected_date,custodian
cdr:CDR16784,CASE081,cdr,CDR16784,structured,,System
cdr:CDR16785,CASE081,cdr,CDR16785,structured,,System
cdr:CDR16786,CASE081,cdr,CDR16786,structured,,System
cdr:CDR16787,CASE081,cdr,CDR16787,structured,,System
cdr:CDR16788,CASE081,cdr,CDR16788,structured,,System
cdr:CDR16789,CASE081,cdr,CDR16789,structured,,System
cdr:CDR16790,CASE081,cdr,CDR16790,structured,,System
cdr:CDR16791,CASE081,cdr,CDR16791,structured,,System
cdr:CDR16792,CASE081,cdr,CDR16792,structured,,System
cdr:CDR16793,CASE081,cdr,CDR16793,structured,,System
cdr:CDR16794,CASE081,cdr,CDR16794,structured,,System
cdr:CDR16795,CASE081,cdr,CDR16795,structured,,System
cdr:CDR16796,CASE081,cdr,CDR16796,structured,,System
cdr:CDR16797,CASE081,cdr,CDR16797,structured,,System
cdr:CDR16798,CASE081,cdr,CDR16798,structured,,System
cdr:CDR16799,CASE081,cdr,CDR16799,structured,,System
cdr:CDR16800,CASE081,cdr,CDR16800,structured,,System
cdr:CDR16801,CASE081,cdr,CDR16801,structured,,System
cdr:CDR16802,CASE081,cdr,CDR16802,structured,,System
cdr:CDR16803,CASE081,cdr,CDR16803,structured,,System
cdr:CDR16804,CASE081,cdr,CDR16804,structured,,System
cdr:CDR16805,CASE081,cdr,CDR16805,structured,,System
cdr:CDR16806,CASE081,cdr,CDR16806,structured,,System
cdr:CDR16807,CASE081,cdr,CDR16807,structured,,System
cdr:CDR16808,CASE081,cdr,CDR16808,structured,,System
cdr:CDR16809,CASE081,cdr,CDR16809,structured,,System
cdr:CDR16810,CASE081,cdr,CDR16810,structured,,System
cdr:CDR16811,CASE081,cdr,CDR16811,structured,,System
cdr:CDR16812,CASE081,cdr,CDR16812,structured,,System
cdr:CDR16813,CASE081,cdr,CDR16813,structured,,System
cdr:CDR16814,CASE081,cdr,CDR16814,structured,,System
cdr:CDR16815,CASE081,cdr,CDR16815,structured,,System
cdr:CDR16816,CASE081,cdr,CDR16816,structured,,System
cdr:CDR16817,CASE081,cdr,CDR16817,structured,,System
cdr:CDR16818,CASE081,cdr,CDR16818,structured,,System
cdr:CDR16819,CASE081,cdr,CDR16819,structured,,System
cdr:CDR16820,CASE081,cdr,CDR16820,structured,,System
cdr:CDR16821,CASE081,cdr,CDR16821,structured,,System
cdr:CDR16822,CASE081,cdr,CDR16822,structured,,System
cdr:CDR16823,CASE081,cdr,CDR16823,structured,,System
cdr:CDR16824,CASE081,cdr,CDR16824,structured,,System
cdr:CDR16825,CASE081,cdr,CDR16825,structured,,System
cdr:CDR16826,CASE081,cdr,CDR16826,structured,,System
cdr:CDR16827,CASE081,cdr,CDR16827,structured,,System
cdr:CDR16828,CASE081,cdr,CDR16828,structured,,System
cdr:CDR16829,CASE081,cdr,CDR16829,structured,,System
cdr:CDR16830,CASE081,cdr,CDR16830,structured,,System
cdr:CDR16831,CASE081,cdr,CDR16831,structured,,System
cdr:CDR16832,CASE081,cdr,CDR16832,structured,,System
cdr:CDR16833,CASE081,cdr,CDR16833,structured,,System
cdr:CDR16834,CASE081,cdr,CDR16834,structured,,System
cdr:CDR16835,CASE081,cdr,CDR16835,structured,,System
cdr:CDR16836,CASE081,cdr,CDR16836,structured,,System
cdr:CDR16837,CASE081,cdr,CDR16837,structured,,System
cdr:CDR16838,CASE081,cdr,CDR16838,structured,,System
cdr:CDR16839,CASE081,cdr,CDR16839,structured,,System
cdr:CDR16840,CASE081,cdr,CDR16840,structured,,System
cdr:CDR16841,CASE081,cdr,CDR16841,structured,,System
cdr:CDR16842,CASE081,cdr,CDR16842,structured,,System
cdr:CDR16843,CASE081,cdr,CDR16843,structured,,System
cdr:CDR16844,CASE081,cdr,CDR16844,structured,,System
cdr:CDR16845,CASE081,cdr,CDR16845,structured,,System
cdr:CDR16846,CASE081,cdr,CDR16846,structured,,System
cdr:CDR16847,CASE081,cdr,CDR16847,structured,,System
cdr:CDR16848,CASE081,cdr,CDR16848,structured,,System
cdr:CDR16849,CASE081,cdr,CDR16849,structured,,System
cdr:CDR16850,CASE081,cdr,CDR16850,structured,,System
cdr:CDR16851,CASE081,cdr,CDR16851,structured,,System
cdr:CDR16852,CASE081,cdr,CDR16852,structured,,System
cdr:CDR16853,CASE081,cdr,CDR16853,structured,,System
cdr:CDR16854,CASE081,cdr,CDR16854,structured,,System
cdr:CDR16855,CASE081,cdr,CDR16855,structured,,System
cdr:CDR16856,CASE081,cdr,CDR16856,structured,,System
cdr:CDR16857,CASE081,cdr,CDR16857,structured,,System
cdr:CDR16858,CASE081,cdr,CDR16858,structured,,System
cdr:CDR16859,CASE081,cdr,CDR16859,structured,,System
cdr:CDR16860,CASE081,cdr,CDR16860,structured,,System
cdr:CDR16861,CASE081,cdr,CDR16861,structured,,System
cdr:CDR16862,CASE081,cdr,CDR16862,structured,,System
cdr:CDR16863,CASE081,cdr,CDR16863,structured,,System
cdr:CDR16864,CASE081,cdr,CDR16864,structured,,System
cdr:CDR16865,CASE081,cdr,CDR16865,structured,,System
cdr:CDR16866,CASE081,cdr,CDR16866,structured,,System
cdr:CDR16867,CASE081,cdr,CDR16867,structured,,System
cdr:CDR16868,CASE081,cdr,CDR16868,structured,,System
cdr:CDR16869,CASE081,cdr,CDR16869,structured,,System
cdr:CDR16870,CASE081,cdr,CDR16870,structured,,System
cdr:CDR16871,CASE081,cdr,CDR16871,structured,,System
cdr:CDR16872,CASE081,cdr,CDR16872,structured,,System
cdr:CDR16873,CASE081,cdr,CDR16873,structured,,System
cdr:CDR16874,CASE081,cdr,CDR16874,structured,,System
cdr:CDR16875,CASE081,cdr,CDR16875,structured,,System
cdr:CDR16876,CASE081,cdr,CDR16876,structured,,System
cdr:CDR16877,CASE081,cdr,CDR16877,structured,,System
cdr:CDR16878,CASE081,cdr,CDR16878,structured,,System
cdr:CDR16879,CASE081,cdr,CDR16879,structured,,System
cdr:CDR16880,CASE081,cdr,CDR16880,structured,,System
cdr:CDR16881,CASE081,cdr,CDR16881,structured,,System
cdr:CDR16882,CASE081,cdr,CDR16882,structured,,System
cdr:CDR16883,CASE081,cdr,CDR16883,structured,,System
cdr:CDR16884,CASE081,cdr,CDR16884,structured,,System
cdr:CDR16885,CASE081,cdr,CDR16885,structured,,System
cdr:CDR16886,CASE081,cdr,CDR16886,structured,,System
cdr:CDR16887,CASE081,cdr,CDR16887,structured,,System
cdr:CDR16888,CASE081,cdr,CDR16888,structured,,System
cdr:CDR16889,CASE081,cdr,CDR16889,structured,,System
cdr:CDR16890,CASE081,cdr,CDR16890,structured,,System
cdr:CDR16891,CASE081,cdr,CDR16891,structured,,System
cdr:CDR16892,CASE081,cdr,CDR16892,structured,,System
cdr:CDR16893,CASE081,cdr,CDR16893,structured,,System
cdr:CDR16894,CASE081,cdr,CDR16894,structured,,System
cdr:CDR16895,CASE081,cdr,CDR16895,structured,,System
cdr:CDR16896,CASE081,cdr,CDR16896,structured,,System
cdr:CDR16897,CASE081,cdr,CDR16897,structured,,System
cdr:CDR16898,CASE081,cdr,CDR16898,structured,,System
cdr:CDR16899,CASE081,cdr,CDR16899,structured,,System
cdr:CDR16900,CASE081,cdr,CDR16900,structured,,System
cdr:CDR16901,CASE081,cdr,CDR16901,structured,,System
cdr:CDR16902,CASE081,cdr,CDR16902,structured,,System
cdr:CDR16903,CASE081,cdr,CDR16903,structured,,System
cdr:CDR16904,CASE081,cdr,CDR16904,structured,,System
cdr:CDR16905,CASE081,cdr,CDR16905,structured,,System
cdr:CDR16906,CASE081,cdr,CDR16906,structured,,System
cdr:CDR16907,CASE081,cdr,CDR16907,structured,,System
cdr:CDR16908,CASE081,cdr,CDR16908,structured,,System
cdr:CDR16909,CASE081,cdr,CDR16909,structured,,System
cdr:CDR16910,CASE081,cdr,CDR16910,structured,,System
cdr:CDR16911,CASE081,cdr,CDR16911,structured,,System
cdr:CDR16912,CASE081,cdr,CDR16912,structured,,System
cdr:CDR16913,CASE081,cdr,CDR16913,structured,,System
cdr:CDR16914,CASE081,cdr,CDR16914,structured,,System
cdr:CDR16915,CASE081,cdr,CDR16915,structured,,System
cdr:CDR16916,CASE081,cdr,CDR16916,structured,,System
cdr:CDR16917,CASE081,cdr,CDR16917,structured,,System
cdr:CDR16918,CASE081,cdr,CDR16918,structured,,System
cdr:CDR16919,CASE081,cdr,CDR16919,structured,,System
cdr:CDR16920,CASE081,cdr,CDR16920,structured,,System
cdr:CDR16921,CASE081,cdr,CDR16921,structured,,System
cdr:CDR16922,CASE081,cdr,CDR16922,structured,,System
cdr:CDR16923,CASE081,cdr,CDR16923,structured,,System
cdr:CDR16924,CASE081,cdr,CDR16924,structured,,System
cdr:CDR16925,CASE081,cdr,CDR16925,structured,,System
cdr:CDR16926,CASE081,cdr,CDR16926,structured,,System
cdr:CDR16927,CASE081,cdr,CDR16927,structured,,System
cdr:CDR16928,CASE081,cdr,CDR16928,structured,,System
cdr:CDR16929,CASE081,cdr,CDR16929,structured,,System
cdr:CDR16930,CASE081,cdr,CDR16930,structured,,System
cdr:CDR16931,CASE081,cdr,CDR16931,structured,,System
cdr:CDR16932,CASE081,cdr,CDR16932,structured,,System
cdr:CDR16933,CASE081,cdr,CDR16933,structured,,System
cdr:CDR16934,CASE081,cdr,CDR16934,structured,,System
cdr:CDR16935,CASE081,cdr,CDR16935,structured,,System
cdr:CDR16936,CASE081,cdr,CDR16936,structured,,System
cdr:CDR16937,CASE081,cdr,CDR16937,structured,,System
cdr:CDR16938,CASE081,cdr,CDR16938,structured,,System
cdr:CDR16939,CASE081,cdr,CDR16939,structured,,System
cdr:CDR16940,CASE081,cdr,CDR16940,structured,,System
cdr:CDR16941,CASE081,cdr,CDR16941,structured,,System
cdr:CDR16942,CASE081,cdr,CDR16942,structured,,System
cdr:CDR16943,CASE081,cdr,CDR16943,structured,,System
cdr:CDR16944,CASE081,cdr,CDR16944,structured,,System
cdr:CDR16945,CASE081,cdr,CDR16945,structured,,System
cdr:CDR16946,CASE081,cdr,CDR16946,structured,,System
cdr:CDR16947,CASE081,cdr,CDR16947,structured,,System
cdr:CDR16948,CASE081,cdr,CDR16948,structured,,System
cdr:CDR16949,CASE081,cdr,CDR16949,structured,,System
cdr:CDR16950,CASE081,cdr,CDR16950,structured,,System
cdr:CDR16951,CASE081,cdr,CDR16951,structured,,System
cdr:CDR16952,CASE081,cdr,CDR16952,structured,,System
cdr:CDR16953,CASE081,cdr,CDR16953,structured,,System
cdr:CDR16954,CASE081,cdr,CDR16954,structured,,System
cdr:CDR16955,CASE081,cdr,CDR16955,structured,,System
cdr:CDR16956,CASE081,cdr,CDR16956,structured,,System
cdr:CDR16957,CASE081,cdr,CDR16957,structured,,System
cdr:CDR16958,CASE081,cdr,CDR16958,structured,,System
cdr:CDR16959,CASE081,cdr,CDR16959,structured,,System
cdr:CDR16960,CASE081,cdr,CDR16960,structured,,System
cdr:CDR16961,CASE081,cdr,CDR16961,structured,,System
cdr:CDR16962,CASE081,cdr,CDR16962,structured,,System
cdr:CDR16963,CASE081,cdr,CDR16963,structured,,System
cdr:CDR16964,CASE081,cdr,CDR16964,structured,,System
cdr:CDR16965,CASE081,cdr,CDR16965,structured,,System
cdr:CDR16966,CASE081,cdr,CDR16966,structured,,System
cdr:CDR16967,CASE081,cdr,CDR16967,structured,,System
cdr:CDR16968,CASE081,cdr,CDR16968,structured,,System
cdr:CDR16969,CASE081,cdr,CDR16969,structured,,System
cdr:CDR16970,CASE081,cdr,CDR16970,structured,,System
cdr:CDR16971,CASE081,cdr,CDR16971,structured,,System
cdr:CDR16972,CASE081,cdr,CDR16972,structured,,System
cdr:CDR16973,CASE081,cdr,CDR16973,structured,,System
cdr:CDR16974,CASE081,cdr,CDR16974,structured,,System
cdr:CDR16975,CASE081,cdr,CDR16975,structured,,System
cdr:CDR16976,CASE081,cdr,CDR16976,structured,,System
cdr:CDR16977,CASE081,cdr,CDR16977,structured,,System
cdr:CDR16978,CASE081,cdr,CDR16978,structured,,System
cdr:CDR16979,CASE081,cdr,CDR16979,structured,,System
cdr:CDR16980,CASE081,cdr,CDR16980,structured,,System
cdr:CDR16981,CASE081,cdr,CDR16981,structured,,System
cdr:CDR16982,CASE081,cdr,CDR16982,structured,,System
cdr:CDR16983,CASE081,cdr,CDR16983,structured,,System
cdr:CDR16984,CASE081,cdr,CDR16984,structured,,System
cdr:CDR16985,CASE081,cdr,CDR16985,structured,,System
cdr:CDR16986,CASE081,cdr,CDR16986,structured,,System
cdr:CDR16987,CASE081,cdr,CDR16987,structured,,System
cdr:CDR16988,CASE081,cdr,CDR16988,structured,,System
cdr:CDR16989,CASE081,cdr,CDR16989,structured,,System
cdr:CDR16990,CASE081,cdr,CDR16990,structured,,System
cdr:CDR16991,CASE081,cdr,CDR16991,structured,,System
cdr:CDR16992,CASE081,cdr,CDR16992,structured,,System
cdr:CDR16993,CASE081,cdr,CDR16993,structured,,System
cdr:CDR16994,CASE081,cdr,CDR16994,structured,,System
cdr:CDR16995,CASE081,cdr,CDR16995,structured,,System
cdr:CDR16996,CASE081,cdr,CDR16996,structured,,System
cdr:CDR16997,CASE081,cdr,CDR16997,structured,,System
cdr:CDR16998,CASE081,cdr,CDR16998,structured,,System
cdr:CDR16999,CASE081,cdr,CDR16999,structured,,System
cdr:CDR17000,CASE081,cdr,CDR17000,structured,,System
cdr:CDR17001,CASE081,cdr,CDR17001,structured,,System
cdr:CDR17002,CASE081,cdr,CDR17002,structured,,System
cdr:CDR17003,CASE081,cdr,CDR17003,structured,,System
cdr:CDR17004,CASE081,cdr,CDR17004,structured,,System
cdr:CDR17005,CASE081,cdr,CDR17005,structured,,System
cdr:CDR17006,CASE081,cdr,CDR17006,structured,,System
cdr:CDR17007,CASE081,cdr,CDR17007,structured,,System
cdr:CDR17008,CASE081,cdr,CDR17008,structured,,System
cdr:CDR17009,CASE081,cdr,CDR17009,structured,,System
cdr:CDR17010,CASE081,cdr,CDR17010,structured,,System
cdr:CDR17011,CASE081,cdr,CDR17011,structured,,System
cdr:CDR17012,CASE081,cdr,CDR17012,structured,,System
cdr:CDR17013,CASE081,cdr,CDR17013,structured,,System
cdr:CDR17014,CASE081,cdr,CDR17014,structured,,System
cdr:CDR17015,CASE081,cdr,CDR17015,structured,,System
cdr:CDR17016,CASE081,cdr,CDR17016,structured,,System
cdr:CDR17017,CASE081,cdr,CDR17017,structured,,System
cdr:CDR17018,CASE081,cdr,CDR17018,structured,,System
cdr:CDR17019,CASE081,cdr,CDR17019,structured,,System
cdr:CDR17020,CASE081,cdr,CDR17020,structured,,System
cdr:CDR17021,CASE081,cdr,CDR17021,structured,,System
cdr:CDR17022,CASE081,cdr,CDR17022,structured,,System
cdr:CDR17023,CASE081,cdr,CDR17023,structured,,System
cdr:CDR17024,CASE081,cdr,CDR17024,structured,,System
cdr:CDR17025,CASE081,cdr,CDR17025,structured,,System
cdr:CDR17026,CASE081,cdr,CDR17026,structured,,System
transactions:TX3824,CASE081,transactions,TX3824,structured,,System
transactions:TX3825,CASE081,transactions,TX3825,structured,,System
transactions:TX3826,CASE081,transactions,TX3826,structured,,System
transactions:TX3827,CASE081,transactions,TX3827,structured,,System
transactions:TX3828,CASE081,transactions,TX3828,structured,,System
transactions:TX3829,CASE081,transactions,TX3829,structured,,System
transactions:TX3830,CASE081,transactions,TX3830,structured,,System
transactions:TX3831,CASE081,transactions,TX3831,structured,,System
transactions:TX3832,CASE081,transactions,TX3832,structured,,System
transactions:TX3833,CASE081,transactions,TX3833,structured,,System
transactions:TX3834,CASE081,transactions,TX3834,structured,,System
transactions:TX3835,CASE081,transactions,TX3835,structured,,System
transactions:TX3836,CASE081,transactions,TX3836,structured,,System
transactions:TX3837,CASE081,transactions,TX3837,structured,,System
transactions:TX3838,CASE081,transactions,TX3838,structured,,System
transactions:TX3839,CASE081,transactions,TX3839,structured,,System
transactions:TX3840,CASE081,transactions,TX3840,structured,,System
transactions:TX3841,CASE081,transactions,TX3841,structured,,System
transactions:TX3842,CASE081,transactions,TX3842,structured,,System
transactions:TX3843,CASE081,transactions,TX3843,structured,,System
transactions:TX3844,CASE081,transactions,TX3844,structured,,System
transactions:TX3845,CASE081,transactions,TX3845,structured,,System
transactions:TX3846,CASE081,transactions,TX3846,structured,,System
transactions:TX3847,CASE081,transactions,TX3847,structured,,System
transactions:TX3848,CASE081,transactions,TX3848,structured,,System
transactions:TX3849,CASE081,transactions,TX3849,structured,,System
transactions:TX3850,CASE081,transactions,TX3850,structured,,System
transactions:TX3851,CASE081,transactions,TX3851,structured,,System
transactions:TX3852,CASE081,transactions,TX3852,structured,,System
transactions:TX3853,CASE081,transactions,TX3853,structured,,System
transactions:TX3854,CASE081,transactions,TX3854,structured,,System
transactions:TX3855,CASE081,transactions,TX3855,structured,,System
transactions:TX3856,CASE081,transactions,TX3856,structured,,System
transactions:TX3857,CASE081,transactions,TX3857,structured,,System
transactions:TX3858,CASE081,transactions,TX3858,structured,,System
transactions:TX3859,CASE081,transactions,TX3859,structured,,System
transactions:TX3860,CASE081,transactions,TX3860,structured,,System
transactions:TX3861,CASE081,transactions,TX3861,structured,,System
transactions:TX3862,CASE081,transactions,TX3862,structured,,System
transactions:TX3863,CASE081,transactions,TX3863,structured,,System
transactions:TX3864,CASE081,transactions,TX3864,structured,,System
transactions:TX3865,CASE081,transactions,TX3865,structured,,System
transactions:TX3866,CASE081,transactions,TX3866,structured,,System
transactions:TX3867,CASE081,transactions,TX3867,structured,,System
transactions:TX3868,CASE081,transactions,TX3868,structured,,System
transactions:TX3869,CASE081,transactions,TX3869,structured,,System
transactions:TX3870,CASE081,transactions,TX3870,structured,,System
transactions:TX3871,CASE081,transactions,TX3871,structured,,System
transactions:TX3872,CASE081,transactions,TX3872,structured,,System
transactions:TX5198,CASE081,transactions,TX5198,structured,,System
transactions:TX5199,CASE081,transactions,TX5199,structured,,System
transactions:TX5200,CASE081,transactions,TX5200,structured,,System
transactions:TX5201,CASE081,transactions,TX5201,structured,,System
transactions:TX5202,CASE081,transactions,TX5202,structured,,System
location_events:CASE081-LE0416,CASE081,location_events,CASE081-LE0416,structured,,System
location_events:CASE081-LE0417,CASE081,location_events,CASE081-LE0417,structured,,System
location_events:CASE081-LE0418,CASE081,location_events,CASE081-LE0418,structured,,System
location_events:CASE081-LE0419,CASE081,location_events,CASE081-LE0419,structured,,System
location_events:CASE081-LE0420,CASE081,location_events,CASE081-LE0420,structured,,System
documents:FIR_FIR0082,CASE081,documents,FIR_FIR0082,document,,System
documents:WITNESS_CASE081_1,CASE081,documents,WITNESS_CASE081_1,document,,System
fir:FIR0083,CASE082,fir,FIR0083,structured,,System
fir:FIR0084,CASE082,fir,FIR0084,structured,,System
cdr:CDR17027,CASE082,cdr,CDR17027,structured,,System
cdr:CDR17028,CASE082,cdr,CDR17028,structured,,System
cdr:CDR17029,CASE082,cdr,CDR17029,structured,,System
cdr:CDR17030,CASE082,cdr,CDR17030,structured,,System
cdr:CDR17031,CASE082,cdr,CDR17031,structured,,System
cdr:CDR17032,CASE082,cdr,CDR17032,structured,,System
cdr:CDR17033,CASE082,cdr,CDR17033,structured,,System
cdr:CDR17034,CASE082,cdr,CDR17034,structured,,System
cdr:CDR17035,CASE082,cdr,CDR17035,structured,,System
cdr:CDR17036,CASE082,cdr,CDR17036,structured,,System
cdr:CDR17037,CASE082,cdr,CDR17037,structured,,System
cdr:CDR17038,CASE082,cdr,CDR17038,structured,,System
cdr:CDR17039,CASE082,cdr,CDR17039,structured,,System
cdr:CDR17040,CASE082,cdr,CDR17040,structured,,System
cdr:CDR17041,CASE082,cdr,CDR17041,structured,,System
cdr:CDR17042,CASE082,cdr,CDR17042,structured,,System
cdr:CDR17043,CASE082,cdr,CDR17043,structured,,System
cdr:CDR17044,CASE082,cdr,CDR17044,structured,,System
cdr:CDR17045,CASE082,cdr,CDR17045,structured,,System
cdr:CDR17046,CASE082,cdr,CDR17046,structured,,System
cdr:CDR17047,CASE082,cdr,CDR17047,structured,,System
cdr:CDR17048,CASE082,cdr,CDR17048,structured,,System
cdr:CDR17049,CASE082,cdr,CDR17049,structured,,System
cdr:CDR17050,CASE082,cdr,CDR17050,structured,,System
cdr:CDR17051,CASE082,cdr,CDR17051,structured,,System
cdr:CDR17052,CASE082,cdr,CDR17052,structured,,System
cdr:CDR17053,CASE082,cdr,CDR17053,structured,,System
cdr:CDR17054,CASE082,cdr,CDR17054,structured,,System
cdr:CDR17055,CASE082,cdr,CDR17055,structured,,System
cdr:CDR17056,CASE082,cdr,CDR17056,structured,,System
cdr:CDR17057,CASE082,cdr,CDR17057,structured,,System
cdr:CDR17058,CASE082,cdr,CDR17058,structured,,System
cdr:CDR17059,CASE082,cdr,CDR17059,structured,,System
cdr:CDR17060,CASE082,cdr,CDR17060,structured,,System
cdr:CDR17061,CASE082,cdr,CDR17061,structured,,System
